Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Position,Drafted,Round,Pick
22,Alabama,1.905,129.7274178,5,76.2,21,274.32,7.49,4.5,35.74718218,DT,Yes,1,17
21,UCLA,1.9304,102.5118756,4.92,78.74,NA,281.94,7.09,4.28,27.50930142,QB,Yes,1,10
21,Texas A&M,1.778,91.17206637,4.47,90.17,20,292.1,7.09,4.45,28.84020112,WR,Yes,2,47
21,Fordham,1.7526,92.98643585,4.55,86.36,19,309.88,6.79,4.07,30.27289725,RB,Yes,4,134
21,Michigan,1.9304,139.2528576,5.23,59.69,23,264.16,7.77,4.78,37.36882981,C,Yes,3,97
21,Colorado,1.8542,86.1825503,4.5,NA,NA,NA,NA,NA,25.06722089,CB,Yes,2,58
23,Alabama,1.8288,85.72895793,4.43,78.74,15,279.4,6.88,4.41,25.63274509,WR,Yes,1,26
23,South Florida,1.8288,142.4280042,5.16,66.04,35,254,7.77,4.79,42.58561883,DT,Yes,3,90
21,Oklahoma,1.9558,116.1196467,4.67,78.74,17,287.02,7.34,4.38,30.35685822,TE,Yes,3,86
21,UCLA,1.8542,92.07925111,4.5,87.63,8,284.48,NA,4.19,26.78234653,WR,Yes,5,162
21,Oklahoma,2.032,156.4893677,5.85,49.53,14,208.28,7.87,5.38,37.89984453,OT,Yes,3,83
23,New Mexico St.,1.9558,98.88313666,4.56,87.63,16,314.96,7.2,4.4,25.85076208,WR,Yes,4,132
23,Wagner,1.9812,136.9848957,5.38,66.04,19,269.24,7.41,4.71,34.89924606,OT,Yes,6,212
21,Louisville,1.8796,97.97595192,NA,NA,NA,NA,NA,NA,27.73247429,QB,Yes,1,32
23,UCLA,1.8542,107.0477993,4.6,91.44,23,297.18,7.38,4.48,31.136127,ILB,Yes,4,122
24,South Carolina,1.9304,113.3980925,4.67,80.01,NA,304.8,7.19,4.37,30.43064316,TE,Yes,1,25
23,Alabama,1.8288,83.91458845,4.36,80.01,13,302.26,6.93,4.4,25.09025313,CB,Yes,4,118
20,Texas,1.8796,92.98643585,4.58,91.44,15,307.34,NA,NA,26.32017236,S,Yes,6,190
21,Weber St.,1.8288,81.6466266,4.5,83.82,17,299.72,7.03,4.28,24.41213818,CB,Yes,4,121
22,Stanford,1.9304,139.2528576,5.21,81.28,42,261.62,7.28,4.5,37.36882981,DT,Yes,3,96
21,Clemson,1.7526,86.1825503,4.53,87.63,13,287.02,NA,NA,28.05780721,WR,Yes,6,187
23,Virginia Tech,1.9304,142.4280042,5.24,73.66,30,289.56,7.45,4.84,38.22088781,OG,Yes,5,166
21,Wyoming,1.9558,107.5013917,4.75,85.09,NA,302.26,6.9,4.4,28.10381015,QB,Yes,1,7
23,Jacksonville St.,1.8288,90.26488163,4.56,102.87,17,309.88,7,4.28,26.98897499,S,Yes,5,154
22,LSU,1.8034,79.37866475,4.32,NA,7,314.96,NA,NA,24.40729547,CB,Yes,2,55
20,North Carolina,1.8288,107.5013917,4.63,NA,19,NA,NA,NA,32.14264861,ILB,Yes,7,234
20,Maryland,1.8288,95.2543977,4.42,100.33,15,335.28,6.95,4.07,28.48082788,WR,Yes,1,24
21,Indiana,1.9304,117.4804238,4.74,91.44,NA,312.42,7.15,4.2,31.52614632,TE,Yes,4,101
23,Tennessee,1.8542,87.54332741,4.61,76.2,8,302.26,7.16,4.33,25.46301912,CB,Yes,3,85
20,Miami (FL),1.905,142.4280042,5.25,NA,30,NA,NA,NA,39.24690631,DT,Yes,7,242
23,Georgia,1.905,97.52235955,4.53,85.09,NA,287.02,7,NA,26.87288171,WR,Yes,7,224
20,Georgia,1.8542,107.0477993,4.51,NA,NA,NA,NA,NA,31.136127,OLB,Yes,1,8
21,Delaware,1.9304,138.7992652,4.95,NA,29,NA,NA,NA,37.24710723,DT,Yes,5,145
23,Memphis,1.8034,91.17206637,NA,NA,22,NA,NA,NA,28.03352222,WR,Yes,2,51
20,Iowa,1.905,138.7992652,NA,77.47,21,274.32,7.29,4.4,38.24698513,C,Yes,2,39
20,Miami (FL),1.778,91.62565874,4.6,80.01,18,299.72,NA,NA,28.98368471,RB,Yes,4,112
23,Toledo,1.8542,96.61517481,4.79,80.01,NA,261.62,6.94,4.15,28.10167395,QB,Yes,7,249
21,Texas,1.905,107.0477993,4.52,91.44,27,317.5,NA,NA,29.49767481,OLB,Yes,3,78
22,West. Michigan,1.778,86.1825503,4.54,NA,NA,NA,NA,NA,27.26188166,CB,Yes,5,170
22,Ohio St.,1.9558,122.4699399,NA,88.9,NA,294.64,6.84,4.32,32.0169989,DE,Yes,3,77
22,Virginia,1.9304,134.2633415,5.03,71.12,31,256.54,7.51,4.48,36.02988151,DE,Yes,5,158
21,Florida St.,1.9558,103.4190604,4.68,78.74,NA,284.48,NA,NA,27.03657685,WR,Yes,7,253
23,Ohio St.,1.9304,138.3456729,NA,NA,NA,NA,NA,NA,37.12538466,C,Yes,1,21
23,Illinois St.,1.8288,90.718474,4.43,82.55,22,312.42,6.96,4.4,27.12459798,CB,Yes,5,151
23,Mississippi,1.905,145.1495584,5.24,77.47,NA,251.46,NA,NA,39.9968472,OT,Yes,7,252
22,Georgia,1.8034,102.965468,4.52,97.79,29,325.12,7.09,4.25,31.65974897,RB,Yes,2,35
22,Nevada,1.9304,138.7992652,5.15,71.12,19,269.24,7.87,4.5,37.24710723,OG,Yes,2,33
22,Memphis,1.8542,112.4909078,4.59,91.44,26,314.96,6.9,4.36,32.7193199,ILB,Yes,5,150
20,Ohio St.,1.778,86.63614267,4.32,99.06,16,345.44,NA,NA,27.40536525,CB,Yes,1,4
21,Florida,1.8034,90.718474,4.41,86.36,NA,307.34,NA,NA,27.89405196,WR,Yes,4,105
22,Miami (FL),1.9812,127.459456,4.92,73.66,NA,294.64,NA,NA,32.4724773,DE,Yes,3,67
22,Oklahoma,1.8542,97.52235955,4.84,73.66,NA,281.94,7,4.28,28.36553943,QB,Yes,1,1
21,Stanford,1.9558,110.6765383,4.75,81.28,15,304.8,7,4.4,28.93388049,TE,Yes,4,137
21,Alabama,1.8542,103.4190604,4.52,101.6,14,327.66,NA,4.34,30.08066507,RB,Yes,7,236
21,Colorado St.,1.8542,92.98643585,4.51,91.44,10,309.88,6.95,4.37,27.04621202,WR,Yes,3,81
22,Boise St.,1.8796,89.35769689,4.55,93.98,9,307.34,6.89,4.23,25.29304368,WR,Yes,6,208
20,Texas,1.9558,134.2633415,5.05,86.36,26,284.48,7.83,4.63,35.10011732,OT,Yes,2,50
22,Indiana,1.8796,111.1301307,4.78,NA,23,NA,NA,NA,31.45581574,OLB,Yes,6,193
22,Boise St.,1.9304,116.1196467,4.65,100.33,20,314.96,6.88,4.15,31.1609786,ILB,Yes,1,19
22,Western Kentucky,1.9558,101.6046909,5.09,68.58,NA,243.84,7.4,4.4,26.56225094,QB,Yes,5,171
22,Boston Col.,1.8542,86.1825503,4.52,NA,8,304.8,NA,4.18,25.06722089,CB,Yes,3,99
22,Arizona St.,1.9558,138.3456729,5.32,68.58,28,256.54,7.92,4.86,36.16735061,OG,Yes,6,183
22,Oregon,1.8034,103.8726527,4.54,86.36,17,299.72,6.9,4.16,31.93868949,RB,Yes,3,71
23,Wisconsin,1.9558,112.0373154,NA,NA,14,NA,NA,NA,29.28962492,TE,Yes,5,156
22,SMU,1.905,98.88313666,4.54,90.17,18,314.96,6.57,4.11,27.24785215,WR,Yes,2,40
22,Penn St.,1.8542,92.07925111,NA,87.63,NA,299.72,6.84,4.15,26.78234653,WR,Yes,4,113
21,North Carolina St.,1.9304,122.0163475,4.65,91.44,24,307.34,7.37,4.41,32.74337204,DE,Yes,1,5
23,Iowa,1.8542,106.1406146,4.82,83.82,18,297.18,6.8,4.27,30.87226152,ILB,Yes,4,106
22,Washington,1.8796,104.3262451,4.79,77.47,21,297.18,7.26,NA,29.52994947,ILB,Yes,6,217
21,Arkansas,1.9558,141.5208194,NA,NA,26,NA,NA,NA,36.99742096,C,Yes,1,20
20,Auburn,1.8034,96.61517481,NA,101.6,11,320.04,7.07,4.29,29.70716534,RB,Yes,2,43
22,Oregon,1.9558,140.1600423,5.23,76.2,17,266.7,7.89,4.77,36.64167652,OT,Yes,5,153
21,San Diego St.,1.8796,111.1301307,NA,NA,NA,NA,NA,NA,31.45581574,FB,Yes,7,237
23,South Florida,1.9304,93.44002822,4.37,77.47,15,314.96,NA,NA,25.07484997,WR,Yes,5,174
21,Notre Dame,1.9558,97.06876718,4.48,NA,20,NA,NA,NA,25.37643617,WR,Yes,6,207
21,Alabama,1.9812,94.34721296,4.83,77.47,NA,289.56,7.28,4.41,24.03656683,P,Yes,5,172
22,California,1.905,130.1810102,4.89,90.17,28,287.02,7.32,4.37,35.87217233,DE,Yes,7,232
21,Iowa,1.8542,87.08973504,4.56,96.52,18,312.42,6.86,4.03,25.33108638,CB,Yes,2,45
22,Vanderbilt,1.905,105.6870222,4.59,100.33,18,332.74,6.82,4.15,29.12270437,OLB,Yes,3,88
21,Louisville,1.8034,87.08973504,4.38,88.9,14,322.58,6.71,3.98,26.77828988,CB,Yes,1,18
25,Central Florida,1.905,112.9445001,NA,NA,NA,NA,NA,NA,31.12254673,TE,Yes,3,98
21,Mississippi St.,1.9558,120.2019781,4.74,68.58,16,281.94,7.5,4.75,31.42409152,TE,Yes,6,211
21,Stanford,1.8542,92.53284348,4.4,92.71,16,325.12,6.65,4.15,26.91427927,S,Yes,3,68
22,Wake Forest,1.9304,119.7483857,NA,NA,NA,NA,NA,NA,32.13475918,DE,Yes,6,177
21,Texas Tech,1.778,82.10021897,4.43,87.63,14,287.02,6.93,4.15,25.97052937,WR,Yes,4,103
21,Clemson,1.8796,91.62565874,4.43,85.09,11,292.1,6.71,4.37,25.9349991,WR,Yes,6,185
21,Auburn,1.9812,142.8815966,5.22,85.09,35,287.02,NA,4.77,36.40153149,OG,Yes,2,37
23,Mississippi,1.8542,97.97595192,NA,91.44,16,297.18,NA,4.27,28.49747217,RB,Yes,5,169
22,South Carolina St.,1.8796,106.1406146,4.7,NA,17,NA,NA,NA,30.04351381,OLB,Yes,2,36
21,North Carolina St.,1.7272,89.81128926,4.38,90.17,NA,302.26,7.18,4.35,30.10548806,RB,Yes,4,104
21,Notre Dame,1.9558,147.4175203,NA,67.31,35,266.7,7.65,4.62,38.53898016,OG,Yes,1,6
23,Nebraska,1.9304,98.88313666,4.98,81.28,NA,292.1,7,4.41,26.53552084,QB,Yes,6,203
22,North Carolina St.,1.9812,138.7992652,5.26,80.01,NA,274.32,7.8,4.83,35.36148773,OT,Yes,4,129
20,Alabama,1.905,97.06876718,NA,86.36,NA,304.8,NA,NA,26.74789156,S,Yes,3,93
21,Florida,1.9304,131.9953797,4.98,88.9,30,302.26,7.12,4.48,35.42126864,DT,Yes,1,29
21,Florida St.,1.8542,143.7887813,5.38,68.58,25,243.84,8.15,5.02,41.82267907,DT,Yes,3,75
22,Mississippi,1.905,128.3666407,4.87,82.55,NA,279.4,7.63,4.65,35.37221174,DT,Yes,2,46
21,Tennessee,1.9558,142.4280042,5.15,74.93,26,266.7,7.94,4.68,37.23458391,DT,Yes,6,198
21,Texas A&M,1.8034,92.98643585,NA,88.9,13,304.8,7.25,4.37,28.59140326,S,Yes,4,124
23,Clemson,1.8542,101.1510985,4.61,81.28,21,302.26,6.64,4.07,29.42100136,OLB,Yes,3,100
21,West Virginia,1.8796,97.97595192,NA,90.17,21,287.02,NA,NA,27.73247429,S,Yes,4,119
22,North Carolina St.,1.8796,140.1600423,5.09,73.66,24,264.16,7.82,4.74,39.67284516,DT,Yes,3,84
22,Northwestern,1.8288,90.26488163,4.52,97.79,13,309.88,6.81,4.07,26.98897499,RB,Yes,7,251
23,Texas Tech,1.905,102.5118756,4.59,97.79,18,330.2,6.56,4.03,28.24777333,WR,Yes,6,191
21,Florida St.,1.905,97.52235955,4.47,101.6,21,335.28,NA,NA,26.87288171,S,Yes,1,17
22,UCLA,1.9304,140.6136347,5.09,85.09,25,281.94,7.5,4.69,37.73399752,C,Yes,5,155
22,TCU,1.9558,140.1600423,4.96,60.96,27,259.08,7.65,4.44,36.64167652,OT,Yes,3,89
23,Virginia,1.8796,107.9549841,4.66,90.17,NA,307.34,7.05,4.24,30.55707815,ILB,Yes,5,147
21,Tennessee,1.778,97.97595192,NA,88.9,15,304.8,7.13,4.51,30.99245494,RB,Yes,6,176
21,Maine,1.9304,144.695966,5.58,59.69,17,248.92,7.86,4.95,38.82950068,OG,Yes,6,192
22,Michigan St.,1.8542,135.1705263,5.34,67.31,27,251.46,7.81,4.71,39.31595698,C,Yes,4,111
21,Alabama,1.8542,91.17206637,4.46,83.82,14,307.34,NA,NA,26.51848105,DB,Yes,1,11
22,Arizona St.,1.8542,103.4190604,4.46,85.09,15,309.88,6.91,4.35,30.08066507,RB,Yes,4,131
22,Notre Dame,1.9558,114.7588696,4.81,78.74,18,279.4,7.17,4.23,30.00111379,TE,Yes,4,123
21,Ohio St.,1.8542,103.8726527,4.53,92.71,22,320.04,NA,NA,30.21259781,OLB,Yes,3,73
22,Penn St.,1.9558,112.0373154,4.54,105.41,22,327.66,6.76,4.1,29.28962492,TE,Yes,2,42
22,Pittsburgh,2.0066,134.7169339,4.82,74.93,22,271.78,7.14,4.5,33.45804601,OT,Yes,2,62
22,Appalachian St.,1.9558,141.0672271,5.2,63.5,32,261.62,7.6,4.83,36.87883948,OG,Yes,6,213
21,Central Florida,1.8034,86.63614267,4.53,90.17,20,322.58,6.7,4.13,26.63881962,CB,Yes,1,30
23,Auburn,1.9558,96.61517481,NA,NA,NA,NA,NA,NA,25.25785469,K,Yes,5,167
22,Central Michigan,1.905,115.212462,4.8,96.52,18,304.8,7.13,4.23,31.74749746,TE,Yes,5,157
22,Ohio St.,1.9558,128.3666407,4.82,81.28,25,NA,NA,NA,33.55855811,DE,Yes,4,102
23,Tulane,1.9812,118.8412009,4.6,97.79,18,325.12,7.53,4.48,30.27682937,DE,Yes,6,218
21,Georgia,1.905,141.9744118,NA,NA,NA,NA,NA,NA,39.12191617,OG,Yes,1,23
22,Miami (FL),1.7526,83.46099608,NA,NA,11,NA,NA,NA,27.17177119,WR,Yes,6,210
21,Arizona St.,1.8796,110.6765383,4.75,81.28,28,289.56,7.03,4.25,31.32742466,ILB,Yes,6,178
21,Florida,1.778,94.34721296,4.46,NA,15,NA,NA,NA,29.84458624,CB,Yes,2,56
22,Florida St.,1.9558,116.1196467,4.94,83.82,18,279.4,7.15,4.43,30.35685822,TE,Yes,7,250
23,Georgia,1.8034,97.06876718,4.54,NA,22,NA,NA,4.21,29.8466356,RB,Yes,1,31
23,LSU,1.8796,100.6975061,4.76,77.47,NA,289.56,7.09,4.37,28.5028208,QB,Yes,7,219
21,Texas-San Antonio,1.9812,119.7483857,4.58,85.09,22,314.96,7.2,4.41,30.5079502,DE,Yes,1,14
22,LSU,1.9304,141.0672271,5.39,73.66,25,246.38,8.04,4.92,37.8557201,C,Yes,7,245
21,Boston Col.,1.8034,90.718474,NA,NA,NA,NA,NA,NA,27.89405196,CB,Yes,6,189
22,Wisconsin,1.8288,89.81128926,4.4,90.17,25,304.8,NA,NA,26.853352,S,Yes,5,164
21,Florida St.,2.0066,141.0672271,NA,NA,19,NA,NA,NA,35.03519296,OT,Yes,4,127
21,Miami (FL),1.9304,129.7274178,NA,NA,NA,NA,NA,NA,34.81265578,DT,Yes,5,139
22,Richmond,1.905,100.6975061,4.81,78.74,NA,287.02,6.95,4.07,27.74781274,QB,Yes,4,108
22,North Carolina St.,1.9304,141.0672271,4.99,67.31,35,256.54,7.28,4.53,37.8557201,DT,Yes,3,69
22,Texas-El Paso,1.8796,148.324705,5.15,60.96,37,264.16,7.59,4.7,41.98388469,OG,Yes,2,34
21,Penn St.,1.8288,105.6870222,4.4,104.14,29,NA,NA,4.24,31.60015665,RB,Yes,1,2
20,USC,1.905,100.2439138,4.85,67.31,NA,266.7,6.96,4.4,27.6228226,QB,Yes,1,3
23,Tulane,1.8288,81.6466266,4.32,NA,15,NA,NA,NA,24.41213818,CB,Yes,6,179
24,Fort Hays St.,1.9558,142.8815966,5.09,78.74,NA,284.48,7.5,4.53,37.35316539,DT,Yes,3,72
21,Wisconsin,1.8034,94.34721296,4.52,NA,17,312.42,NA,NA,29.00981404,CB,Yes,4,110
23,Oklahoma St.,1.9304,97.97595192,4.62,86.36,13,307.34,7.07,4.25,26.29207569,WR,Yes,7,228
22,North Carolina A&T,2.032,138.3456729,5.4,72.39,NA,287.02,7.82,4.68,33.50565966,OT,Yes,3,65
22,Washington,1.8542,108.8621688,4.72,82.55,19,292.1,7.2,4.4,31.66385797,ILB,Yes,6,216
22,UCLA,2.0574,140.1600423,4.95,80.01,24,307.34,7.34,4.49,33.11210183,OT,Yes,1,15
23,Florida,1.8542,95.2543977,NA,NA,NA,NA,NA,NA,27.70587572,P,Yes,5,173
21,Pittsburgh,1.7526,81.6466266,4.39,93.98,13,317.5,6.51,4,26.58108052,CB,Yes,4,125
23,South Dakota St.,1.9558,116.1196467,NA,NA,23,NA,NA,NA,30.35685822,TE,Yes,2,49
21,Oklahoma St.,1.8034,96.61517481,4.54,87.63,14,304.8,7.11,4.32,29.70716534,WR,Yes,2,60
21,North Carolina St.,1.8034,102.0582833,4.54,87.63,18,307.34,6.93,4.28,31.38080846,TE,Yes,5,165
22,Oklahoma St.,1.9558,106.594207,4.9,66.04,NA,NA,NA,NA,27.86664719,QB,Yes,3,76
20,West. Michigan,1.9812,145.1495584,5.31,59.69,19,259.08,7.87,4.8,36.97933358,OT,Yes,3,92
22,Alabama,1.9304,145.6031508,NA,NA,21,NA,NA,NA,39.07294582,DT,Yes,7,246
21,Virginia Tech,1.8796,99.7903214,4.47,105.41,NA,340.36,NA,NA,28.24603863,S,Yes,1,28
21,Penn St.,1.8796,91.62565874,NA,93.98,15,322.58,NA,4.32,25.9349991,S,Yes,5,148
22,Washington,1.8288,84.36818082,NA,NA,NA,NA,NA,NA,25.22587612,WR,Yes,2,44
23,Florida,1.8288,94.34721296,NA,NA,16,NA,NA,NA,28.2095819,S,Yes,6,184
23,Notre Dame,2.032,140.1600423,NA,72.39,24,266.7,NA,NA,33.94507814,OT,Yes,1,9
21,Kansas St.,1.7526,85.27536556,4.51,92.71,11,NA,NA,NA,27.76246187,CB,Yes,5,142
20,North Carolina St.,1.8796,127.0058636,4.87,NA,28,NA,NA,NA,35.94950371,DE,Yes,4,128
21,BYU,1.905,107.0477993,4.64,97.79,21,302.26,6.9,4.28,29.49767481,OLB,Yes,3,70
22,San Diego St.,1.8034,99.7903214,4.46,82.55,13,304.8,NA,NA,30.68345716,RB,Yes,1,27
22,Oklahoma St.,1.905,90.718474,4.45,87.63,18,309.88,NA,NA,24.9980295,S,Yes,5,146
22,Central Florida,1.8542,102.965468,4.38,NA,20,297.18,NA,NA,29.94873233,OLB,Yes,5,141
21,Washington,1.9304,118.8412009,4.87,71.12,15,281.94,7.07,4.4,31.89131404,TE,Yes,4,120
21,Ohio St.,1.9304,135.6241186,5.5,60.96,NA,259.08,8.32,4.99,36.39504922,OT,Yes,5,168
20,USC,1.9558,124.7379018,4.73,82.55,NA,299.72,7.24,4.39,32.60990629,DE,Yes,3,79
22,Texas,1.8796,94.34721296,NA,NA,NA,NA,NA,NA,26.70534561,P,Yes,5,149
23,Washington,1.9304,157.3965524,5.1,NA,41,NA,NA,NA,42.23773271,DT,Yes,1,12
20,Pittsburgh,1.8034,88.45051215,NA,NA,21,NA,NA,NA,27.19670066,S,Yes,4,117
23,Humboldt St.,1.9812,138.3456729,5.39,67.31,24,246.38,8.04,4.84,35.24592732,OT,Yes,3,94
21,Auburn,1.8542,92.07925111,4.53,86.36,16,314.96,NA,NA,26.78234653,CB,Yes,2,63
22,North Carolina,1.8034,90.718474,4.54,88.9,18,299.72,6.9,4.28,27.89405196,CB,Yes,2,53
21,Wisconsin,1.8796,107.9549841,NA,NA,18,NA,NA,NA,30.55707815,ILB,Yes,6,202
22,Arizona,1.8542,93.44002822,4.41,97.79,25,307.34,6.89,4.24,27.17814476,S,Yes,5,152
23,Washington St.,1.9304,97.52235955,NA,67.31,NA,261.62,NA,NA,26.17035312,QB,Yes,6,199
21,Virginia Tech,1.8288,81.6466266,4.48,85.09,16,287.02,NA,4.45,24.41213818,CB,Yes,7,241
20,Virginia Tech,1.905,149.2318897,5.37,59.69,NA,243.84,7.95,4.83,41.12175853,DT,Yes,5,163
22,SMU,1.8034,92.07925111,4.55,85.09,17,294.64,6.91,4.19,28.31246274,WR,Yes,7,256
20,LSU,1.778,101.6046909,4.49,80.01,15,NA,NA,NA,32.14032364,RB,Yes,2,59
22,Alabama,1.8288,103.4190604,NA,NA,20,NA,NA,NA,30.9220417,ILB,Yes,6,197
21,Louisville,1.9558,135.1705263,5.33,NA,19,NA,NA,NA,35.33728027,OT,Yes,3,74
22,Penn St.,1.8796,89.81128926,4.34,104.14,16,332.74,6.56,4.03,25.42143476,S,Yes,4,109
22,UCLA,1.9304,108.8621688,4.56,73.66,NA,287.02,7.2,4.4,29.21341744,TE,Yes,7,254
22,Alabama,1.8542,88.45051215,NA,NA,NA,NA,NA,NA,25.7268846,S,Yes,5,139
21,Oklahoma,1.778,93.89362059,NA,NA,NA,NA,NA,NA,29.70110265,QB,Yes,1,1
21,Washington,1.8034,86.1825503,4.55,92.71,14,304.8,NA,NA,26.49934936,CB,Yes,2,33
22,Fresno St.,1.8542,91.17206637,4.6,76.2,14,297.18,7.28,4.23,26.51848105,WR,Yes,6,174
22,Massachusetts,1.7526,85.27536556,4.31,92.71,15,307.34,6.95,4.15,27.76246187,WR,Yes,2,62
22,Iowa St.,1.9558,102.965468,4.48,91.44,18,325.12,NA,NA,26.91799538,WR,Yes,4,103
22,Ohio St.,1.8034,87.54332741,NA,NA,NA,NA,NA,NA,26.91776014,CB,Yes,4,111
24,Washington,2.0066,143.7887813,5.05,85.09,23,281.94,7.66,4.58,35.71111308,OT,Yes,1,31
22,Washington,1.8542,84.36818082,4.49,93.98,6,317.5,NA,NA,24.53948993,CB,Yes,5,172
22,Pittsburgh,1.8542,103.4190604,4.58,74.93,19,289.56,7.53,4.31,30.08066507,RB,Yes,5,152
22,Notre Dame,1.9304,99.7903214,4.42,110.49,12,355.6,6.77,4.07,26.77896598,WR,Yes,3,93
21,Oklahoma,1.7526,75.29633342,NA,NA,NA,NA,NA,NA,24.51366314,WR,Yes,1,25
22,USC,1.8542,93.89362059,4.53,NA,16,NA,NA,NA,27.3100775,CB,Yes,4,127
21,Oklahoma St.,1.778,89.81128926,4.4,101.6,21,330.2,NA,NA,28.40975036,RB,Yes,4,113
23,Penn St.,1.8288,91.62565874,4.57,83.82,NA,292.1,7.09,4.12,27.39584396,QB,Yes,6,197
22,Mississippi,1.9304,115.212462,NA,87.63,16,NA,7.12,4.27,30.91753345,TE,Yes,3,96
21,Florida Atlantic,1.7018,92.07925111,4.66,88.9,15,297.18,7.32,4.4,31.79396852,RB,Yes,3,74
22,Oklahoma,1.9304,149.2318897,5.21,72.39,19,264.16,8.27,4.87,40.0467264,OT,Yes,2,38
23,Boston Col.,1.9304,113.8516849,4.83,NA,17,NA,NA,NA,30.55236574,TE,Yes,7,228
23,West Virginia,1.8796,98.42954429,4.84,86.36,NA,284.48,7.09,4.28,27.86086537,QB,Yes,3,100
22,Georgia,1.8034,83.46099608,4.55,92.71,NA,297.18,6.96,NA,25.6625278,WR,Yes,7,237
21,Mississippi,1.9558,140.6136347,5.33,63.5,NA,287.02,NA,4.74,36.760258,OT,Yes,2,37
22,South Carolina,1.9558,143.7887813,5.23,67.31,20,261.62,7.95,4.92,37.59032834,OT,Yes,6,212
23,Florida,1.8034,94.34721296,4.47,76.2,21,294.64,7.37,4.63,29.00981404,RB,Yes,5,154
22,Georgia,1.8542,90.26488163,4.58,77.47,13,314.96,7.22,4.28,26.25461557,WR,Yes,4,126
21,Iowa St.,1.778,100.6975061,4.63,72.39,15,307.34,NA,NA,31.85335647,RB,Yes,3,73
21,Ohio St.,1.9812,141.5208194,5.27,82.55,19,294.64,7.71,4.71,36.05485024,OT,Yes,4,136
22,Washington,1.9558,115.6660544,4.71,85.09,NA,292.1,7.15,4.31,30.23827674,TE,Yes,2,52
22,Oklahoma,1.8288,101.6046909,NA,NA,25,NA,NA,NA,30.37954974,RB,Yes,6,211
21,Alabama,1.9304,136.9848957,5.12,71.12,23,254,8.01,4.79,36.76021694,OT,Yes,1,11
24,North Carolina St.,1.9304,96.61517481,4.73,77.47,NA,294.64,7.2,4.2,25.92690798,QB,Yes,4,104
21,Texas A&M,1.7272,93.44002822,4.51,83.82,19,307.34,7.44,4.44,31.32187141,RB,Yes,6,182
21,LSU,1.8796,83.91458845,4.37,NA,NA,NA,NA,NA,23.75235066,CB,Yes,2,46
22,Oklahoma,1.7526,96.61517481,NA,NA,NA,NA,NA,NA,31.45427861,K,Yes,5,170
22,Miami (FL),1.8288,88.90410452,4.44,99.06,NA,330.2,NA,4.14,26.58210602,S,Yes,4,119
22,Miami (FL),1.8542,95.2543977,4.45,102.87,13,330.2,7.12,4.12,27.70587572,CB,Yes,5,158
21,Ohio St.,1.778,95.70799007,4.47,85.09,22,NA,NA,NA,30.275037,RB,Yes,7,218
21,Memphis,1.8288,95.2543977,4.52,88.9,13,307.34,NA,NA,28.48082788,RB,Yes,4,128
21,Texas A&M,1.8288,90.26488163,NA,91.44,18,322.58,NA,NA,26.98897499,S,Yes,6,213
22,Missouri,1.9304,103.4190604,4.69,78.74,NA,284.48,7.03,4.12,27.75274657,QB,Yes,2,42
23,Kansas St.,1.9558,141.5208194,5.3,72.39,23,279.4,7.69,4.52,36.99742096,OT,Yes,2,41
21,Iowa,1.9304,112.9445001,4.5,100.33,20,322.58,6.81,4.22,30.30892059,TE,Yes,1,20
23,Penn St.,1.8796,92.98643585,4.47,92.71,17,304.8,6.82,4.16,26.32017236,CB,Yes,5,146
21,Georgia,1.905,110.6765383,4.91,71.12,19,NA,7.45,4.43,30.49759599,TE,Yes,7,224
21,Iowa,1.9558,113.8516849,4.7,95.25,17,312.42,7.02,4.18,29.76395083,TE,Yes,1,8
23,Boston Col.,1.8542,93.89362059,4.41,92.71,20,312.42,6.91,4.12,27.3100775,S,Yes,3,81
23,Old Dominion,1.8796,97.52235955,4.58,92.71,15,320.04,NA,NA,27.6040832,WR,Yes,6,184
22,Notre Dame,1.8034,96.16158244,4.57,91.44,17,330.2,7,4.16,29.56769508,RB,Yes,6,194
22,Texas A&M,1.9304,113.8516849,4.75,80.01,17,287.02,7.19,4.31,30.55236574,TE,Yes,3,75
21,Maryland,1.8034,89.81128926,4.36,100.33,11,320.04,7.03,4.14,27.61511144,S,Yes,1,21
21,San Diego St.,1.9558,114.3052772,4.67,92.71,19,309.88,7.21,4.25,29.88253231,TE,Yes,3,86
21,Kentucky,1.8796,96.61517481,4.52,96.52,15,327.66,7.01,4.1,27.34730103,CB,Yes,2,54
23,Utah,2.0066,140.6136347,5.18,68.58,25,276.86,7.85,4.66,34.92253961,OT,Yes,7,240
21,Ohio St.,1.8288,92.98643585,4.31,101.6,11,342.9,NA,4.03,27.80271293,WR,Yes,2,59
22,USC,1.8796,89.81128926,NA,106.68,NA,345.44,6.63,4.01,25.42143476,S,Yes,5,144
22,Temple,1.8288,87.08973504,4.51,100.33,18,304.8,7.31,4.31,26.03961406,CB,Yes,2,34
22,Michigan St.,1.8034,96.61517481,4.52,87.63,22,299.72,NA,NA,29.70716534,S,Yes,4,109
21,San Jose St.,1.9558,112.9445001,4.63,86.36,22,297.18,7.21,4.47,29.52678788,TE,Yes,3,69
21,Florida,1.9558,141.5208194,NA,NA,24,NA,NA,NA,36.99742096,OT,Yes,2,35
