Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Jalen Hurts,Eagles,2023,5,,"$255,000,000 ","$51,000,000 ","$179,304,000 ",,22.70%,,"$309,108,096 ","$61,821,619 ","$217,350,267 "
Lamar Jackson,Ravens,2023,5,,"$260,000,000 ","$52,000,000 ","$185,000,000 ",,23.10%,,"$315,169,039 ","$63,033,808 ","$224,254,893 "
Justin Herbert,Chargers,2023,5,,"$262,500,000 ","$52,500,000 ","$193,738,375 ",,23.40%,,"$318,199,511 ","$63,639,902 ","$234,847,452 "
Joe Burrow,Bengals,2023,5,,"$275,000,000 ","$55,000,000 ","$219,010,000 ",,24.50%,,"$333,351,868 ","$66,670,374 ","$265,481,428 "
Reid Sinnett,Dolphins,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Davis Webb,Giants,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jarrett Guarantano,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Streveler,Jets,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jacob Eason,49ers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Reid Sinnett,Eagles,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Browning,Bengals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Steven Montez,Lions,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
James Morgan,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Luton,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kurt Benkert,49ers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Fromm,Commanders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Kurt Benkert,49ers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jarrett Guarantano,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Anthony Brown,Ravens,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Luton,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Trace McSorley,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Logan Woodside,Titans,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Case Cookus,Rams,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jacob Eason,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Carson Strong,Cardinals,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Luton,Saints,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chase Garbers,Raiders,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Chris Oladokun,Chiefs,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
EJ Perry,Jaguars,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Danny Etling,Packers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Davis Cheek,Panthers,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jarrett Guarantano,Broncos,2022,1,,"$207,000 ","$207,000 ",$0 ,,0.10%,,"$270,929 ","$270,929 ",$0 
Jake Browning,Bengals,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Anthony Brown,Ravens,2022,1,,"$234,667 ","$234,667 ",$0 ,,0.10%,,"$307,141 ","$307,141 ",$0 
Davis Webb,Giants,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Chris Streveler,Jets,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Jacob Eason,Panthers,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Logan Woodside,Titans,2022,1,,"$245,222 ","$245,222 ",$0 ,,0.10%,,"$320,956 ","$320,956 ",$0 
Anthony Brown,Ravens,2022,1,,"$262,334 ","$262,334 ",$0 ,,0.10%,,"$343,353 ","$343,353 ",$0 
Jake Browning,Bengals,2022,1,,"$262,334 ","$262,334 ",$0 ,,0.10%,,"$343,353 ","$343,353 ",$0 
Tim Boyle,Lions,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Mike Glennon,Dolphins,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Josh Rosen,Browns,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Brett Hundley,Saints,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Garrett Gilbert,Patriots,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Brett Hundley,Ravens,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Garrett Gilbert,Patriots,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Brett Hundley,Ravens,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Josh Rosen,Vikings,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Mike Glennon,Dolphins,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Kevin Hogan,Titans,2022,1,,"$277,200 ","$277,200 ",$0 ,,0.10%,,"$362,810 ","$362,810 ",$0 
Davis Webb,Giants,2022,1,,"$283,444 ","$283,444 ",$0 ,,0.10%,,"$370,982 ","$370,982 ",$0 
Jacob Eason,Panthers,2022,1,,"$283,444 ","$283,444 ",$0 ,,0.10%,,"$370,982 ","$370,982 ",$0 
Logan Woodside,Titans,2022,1,,"$283,444 ","$283,444 ",$0 ,,0.10%,,"$370,982 ","$370,982 ",$0 
Chris Streveler,Jets,2022,1,,"$283,444 ","$283,444 ",$0 ,,0.10%,,"$370,982 ","$370,982 ",$0 
Josh Johnson,Broncos,2022,1,,"$288,000 ","$288,000 ",$0 ,,0.10%,,"$376,945 ","$376,945 ",$0 
Anthony Brown,Ravens,2022,1,,"$290,001 ","$290,001 ",$0 ,,0.10%,,"$379,564 ","$379,564 ",$0 
Garrett Gilbert,Patriots,2022,1,,"$299,800 ","$299,800 ",$0 ,,0.10%,,"$392,390 ","$392,390 ",$0 
Chris Streveler,Jets,2022,1,,"$321,666 ","$321,666 ",$0 ,,0.20%,,"$421,009 ","$421,009 ",$0 
Davis Webb,Giants,2022,1,,"$321,666 ","$321,666 ",$0 ,,0.20%,,"$421,009 ","$421,009 ",$0 
Josh Johnson,Broncos,2022,1,,"$334,222 ","$334,222 ",$0 ,,0.20%,,"$437,442 ","$437,442 ",$0 
Will Grier,Cowboys,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Ryan Griffin,Buccaneers,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Cooper Rush,Cowboys,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Jeff Driskel,Texans,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Joshua Dobbs,Lions,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Sean Mannion,Seahawks,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
David Blough,Vikings,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Matt Barkley,Bills,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Nathan Peterman,Bears,2022,1,,"$358,200 ","$358,200 ",$0 ,,0.20%,,"$468,826 ","$468,826 ",$0 
Will Grier,Cowboys,2022,1,,"$391,911 ","$391,911 ",$0 ,,0.20%,,"$512,948 ","$512,948 ",$0 
Jeff Driskel,Texans,2022,1,,"$395,800 ","$395,800 ",$0 ,,0.20%,,"$518,038 ","$518,038 ",$0 
Nathan Peterman,Bears,2022,1,,"$395,800 ","$395,800 ",$0 ,,0.20%,,"$518,038 ","$518,038 ",$0 
Cooper Rush,Cowboys,2022,1,,"$395,800 ","$395,800 ",$0 ,,0.20%,,"$518,038 ","$518,038 ",$0 
Will Grier,Cowboys,2022,1,,"$425,622 ","$425,622 ",$0 ,,0.20%,,"$557,070 ","$557,070 ",$0 
Jeff Driskel,Texans,2022,1,,"$433,400 ","$433,400 ",$0 ,,0.20%,,"$567,250 ","$567,250 ",$0 
Will Grier,Cowboys,2022,1,,"$459,333 ","$459,333 ",$0 ,,0.20%,,"$601,192 ","$601,192 ",$0 
Jeff Driskel,Texans,2022,1,,"$471,000 ","$471,000 ",$0 ,,0.20%,,"$616,463 ","$616,463 ",$0 
Luis Perez,Rams,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Jake Browning,Bengals,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
K.J. Costello,Saints,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Kurt Benkert,Packers,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Danny Etling,Packers,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
EJ Perry,Jaguars,2022,1,,"$705,000 ","$705,000 ","$207,000 ",,0.30%,,"$922,731 ","$922,731 ","$270,929 "
Anthony Gordon,Chiefs,2022,1,,"$705,000 ","$705,000 ",$0 ,,0.30%,,"$922,731 ","$922,731 ",$0 
Brian Lewerke,Giants,2022,1,,"$713,500 ","$713,500 ","$8,500 ",,0.30%,,"$933,856 ","$933,856 ","$11,125 "
Chase Garbers,Raiders,2022,2,,"$1,575,000 ","$787,500 ",$0 ,,0.40%,,"$2,061,419 ","$1,030,710 ",$0 
Jarrett Guarantano,Broncos,2022,2,,"$1,585,000 ","$792,500 ","$10,000 ",,0.40%,,"$2,074,508 ","$1,037,254 ","$13,088 "
James Morgan,Colts,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Steven Montez,Lions,2022,1,,"$825,000 ","$825,000 ",$0 ,,0.40%,,"$1,079,791 ","$1,079,791 ",$0 
Jarrett Guarantano,Cardinals,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Felix Harper,Browns,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Ryan Willis,Bears,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Drew Plitt,Bengals,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Dustin Crum,Chiefs,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Anthony Brown,Ravens,2022,3,,"$2,560,000 ","$853,333 ",$0 ,,0.40%,,"$3,350,624 ","$1,116,874 ",$0 
Jack Coan,Colts,2022,3,,"$2,565,000 ","$855,000 ","$60,000 ",,0.40%,,"$3,357,169 ","$1,119,056 ","$78,530 "
Cole Kelley,Commanders,2022,3,,"$2,565,000 ","$855,000 ","$5,000 ",,0.40%,,"$3,357,169 ","$1,119,056 ","$6,544 "
Brandon Peters,Chargers,2022,3,,"$2,567,000 ","$855,667 ","$7,000 ",,0.40%,,"$3,359,786 ","$1,119,929 ","$9,162 "
Davis Cheek,Panthers,2022,3,,"$2,567,500 ","$855,833 ","$7,500 ",,0.40%,,"$3,360,441 ","$1,120,146 ","$9,816 "
Levi Lewis,Seahawks,2022,3,,"$2,575,000 ","$858,333 ","$15,000 ",,0.40%,,"$3,370,257 ","$1,123,419 ","$19,633 "
Chase Garbers,Raiders,2022,3,,"$2,575,000 ","$858,333 ","$100,000 ",,0.40%,,"$3,370,257 ","$1,123,419 ","$130,884 "
Anthony Brown,Ravens,2022,3,,"$2,580,000 ","$860,000 ","$70,000 ",,0.40%,,"$3,376,801 ","$1,125,600 ","$91,619 "
Carson Strong,Eagles,2022,3,,"$2,580,000 ","$860,000 ","$320,000 ",,0.40%,,"$3,376,801 ","$1,125,600 ","$418,828 "
EJ Perry,Jaguars,2022,3,,"$2,583,000 ","$861,000 ","$230,000 ",,0.40%,,"$3,380,728 ","$1,126,909 ","$301,033 "
Ben DiNucci,Cowboys,2022,2,,"$1,765,000 ","$882,500 ",$0 ,,0.40%,,"$2,310,098 ","$1,155,049 ",$0 
Chris Streveler,Jets,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Jake Luton,JAX/NO,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
John Wolford,Rams,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Chris Streveler,Dolphins,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Logan Woodside,Titans,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Tyler Huntley,Ravens,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Jake Luton,Jaguars,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Phillip Walker,Panthers,2022,1,,"$895,000 ","$895,000 ",$0 ,,0.40%,,"$1,171,410 ","$1,171,410 ",$0 
Brock Purdy,49ers,2022,4,,"$3,737,012 ","$934,253 ","$77,012 ",,0.40%,,"$4,891,142 ","$1,222,786 ","$100,796 "
Skylar Thompson,Dolphins,2022,4,,"$3,742,208 ","$935,552 ","$82,208 ",,0.40%,,"$4,897,943 ","$1,224,486 ","$107,597 "
Chris Oladokun,Steelers,2022,4,,"$3,749,952 ","$937,488 ","$89,952 ",,0.50%,,"$4,908,078 ","$1,227,020 ","$117,733 "
Davis Webb,Giants,2022,1,,"$945,000 ","$945,000 ","$50,000 ",,0.50%,,"$1,236,852 ","$1,236,852 ","$65,442 "
Logan Woodside,Falcons,2022,2,,"$1,905,000 ","$952,500 ",$0 ,,0.50%,,"$2,493,336 ","$1,246,668 ",$0 
David Blough,Cardinals,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Josh Rosen,Browns,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Kyle Sloter,Jaguars,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Trace McSorley,Cardinals,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Kevin Hogan,Titans,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Brett Rypien,Broncos,2022,1,,"$965,000 ","$965,000 ",$0 ,,0.50%,,"$1,263,028 ","$1,263,028 ",$0 
Sam Howell,SEA/WAS,2022,4,,"$4,021,600 ","$1,005,400 ","$361,600 ",,0.50%,,"$5,263,622 ","$1,315,905 ","$473,276 "
Will Grier,Cowboys,2022,2,,"$2,045,000 ","$1,022,500 ",$0 ,,0.50%,,"$2,676,573 ","$1,338,287 ",$0 
Jeff Driskel,Texans,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Tim Boyle,Bears,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Nathan Peterman,Bears,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Nate Sudfeld,Lions,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Joshua Dobbs,Titans,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Cooper Rush,Cowboys,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Nathan Peterman,Bears,2022,1,,"$1,035,000 ","$1,035,000 ",$0 ,,0.50%,,"$1,354,647 ","$1,354,647 ",$0 
Garrett Gilbert,Raiders,2022,1,,"$1,075,000 ","$1,075,000 ","$15,000 ",,0.50%,,"$1,407,000 ","$1,407,000 ","$19,633 "
Bailey Zappe,Patriots,2022,4,,"$4,307,072 ","$1,076,768 ","$647,072 ",,0.50%,,"$5,637,258 ","$1,409,315 ","$846,912 "
Kevin Hogan,Texans,2022,1,,"$1,117,500 ","$1,117,500 ","$302,500 ",,0.50%,,"$1,462,626 ","$1,462,626 ","$395,923 "
Josh Johnson,49ers,2022,1,,"$1,120,000 ","$1,120,000 ",$0 ,,0.50%,,"$1,465,898 ","$1,465,898 ",$0 
Blake Bortles,Saints,2022,1,,"$1,120,000 ","$1,120,000 ",$0 ,,0.50%,,"$1,465,898 ","$1,465,898 ",$0 
Brett Hundley,Ravens,2022,1,,"$1,120,000 ","$1,120,000 ",$0 ,,0.50%,,"$1,465,898 ","$1,465,898 ",$0 
Matt Barkley,Bills,2022,1,,"$1,145,000 ","$1,145,000 ","$125,000 ",,0.50%,,"$1,498,619 ","$1,498,619 ","$163,605 "
David Blough,Lions,2022,1,,"$1,150,000 ","$1,150,000 ","$205,000 ",,0.60%,,"$1,505,163 ","$1,505,163 ","$268,312 "
Jeff Driskel,Texans,2022,1,,"$1,187,500 ","$1,187,500 ","$152,500 ",,0.60%,,"$1,554,245 ","$1,554,245 ","$199,598 "
Joshua Dobbs,Browns,2022,1,,"$1,187,500 ","$1,187,500 ",$0 ,,0.60%,,"$1,554,245 ","$1,554,245 ",$0 
Ryan Griffin,Buccaneers,2022,1,,"$1,195,000 ","$1,195,000 ","$75,000 ",,0.60%,,"$1,564,061 ","$1,564,061 ","$98,163 "
Brandon Allen,Bengals,2022,1,,"$1,200,000 ","$1,200,000 ",$0 ,,0.60%,,"$1,570,605 ","$1,570,605 ",$0 
Josh Johnson,Broncos,2022,1,,"$1,220,000 ","$1,220,000 ","$100,000 ",,0.60%,,"$1,596,782 ","$1,596,782 ","$130,884 "
Sean Mannion,Vikings,2022,1,,"$1,272,500 ","$1,272,500 ","$277,200 ",,0.60%,,"$1,665,496 ","$1,665,496 ","$362,810 "
Matt Corral,NE/CAR,2022,4,,"$2,094,246 ","$1,273,562 ","$884,904 ",,0.60%,,"$2,741,028 ","$1,666,886 ","$1,158,196 "
Malik Willis,TEN/GB,2022,4,,"$5,160,100 ","$1,290,025 ","$932,800 ",,0.60%,,"$6,753,733 ","$1,688,433 ","$1,220,884 "
Desmond Ridder,ATL/ARI,2022,4,,"$5,362,962 ","$1,340,741 ","$1,080,336 ",,0.60%,,"$7,019,247 ","$1,754,812 ","$1,413,984 "
Brandon Allen,Bengals,2022,1,,"$1,500,000 ","$1,500,000 ","$300,000 ",,0.70%,,"$1,963,256 ","$1,963,256 ","$392,651 "
Tim Boyle,Lions,2022,1,,"$2,000,000 ","$2,000,000 ","$1,750,000 ",,1.00%,,"$2,617,675 ","$2,617,675 ","$2,290,466 "
Brian Hoyer,Patriots,2022,2,,"$4,000,000 ","$2,000,000 ","$3,000,000 ",,1.00%,,"$5,235,351 ","$2,617,675 ","$3,926,513 "
Chase Daniel,Chargers,2022,1,,"$2,000,000 ","$2,000,000 ","$1,120,000 ",,1.00%,,"$2,617,675 ","$2,617,675 ","$1,465,898 "
Nick Mullens,Vikings,2022,1,,"$2,000,000 ","$2,000,000 ","$1,000,000 ",,1.00%,,"$2,617,675 ","$2,617,675 ","$1,308,838 "
Nate Sudfeld,49ers,2022,1,,"$2,000,000 ","$2,000,000 ","$2,000,000 ",,1.00%,,"$2,617,675 ","$2,617,675 ","$2,617,675 "
Chad Henne,Chiefs,2022,1,,"$2,000,000 ","$2,000,000 ","$2,000,000 ",,1.00%,,"$2,617,675 ","$2,617,675 ","$2,617,675 "
Nick Mullens,Raiders,2022,1,,"$2,000,000 ","$2,000,000 ","$1,000,000 ",,1.00%,,"$2,617,675 ","$2,617,675 ","$1,308,838 "
Trevor Siemian,Bears,2022,2,,"$4,000,000 ","$2,000,000 ","$3,035,000 ",,1.00%,,"$5,235,351 ","$2,617,675 ","$3,972,322 "
Blaine Gabbert,Buccaneers,2022,1,,"$2,250,000 ","$2,250,000 ","$1,750,000 ",,1.10%,,"$2,944,885 ","$2,944,885 ","$2,290,466 "
Kyle Allen,Texans,2022,1,,"$2,500,000 ","$2,500,000 ","$2,250,000 ",,1.20%,,"$3,272,094 ","$3,272,094 ","$2,944,885 "
Dwayne Haskins,Steelers,2022,1,,"$2,540,000 ","$2,540,000 ",$0 ,,1.20%,,"$3,324,448 ","$3,324,448 ",$0 
Mike White,Jets,2022,1,,"$2,540,000 ","$2,540,000 ",$0 ,,1.20%,,"$3,324,448 ","$3,324,448 ",$0 
Andy Dalton,Saints,2022,1,,"$3,000,000 ","$3,000,000 ","$3,000,000 ",,1.40%,,"$3,926,513 ","$3,926,513 ","$3,926,513 "
Nick Foles,Colts,2022,2,,"$6,200,000 ","$3,100,000 ","$4,000,000 ",,1.50%,,"$8,114,793 ","$4,057,397 ","$5,235,351 "
Colt McCoy,Cardinals,2022,2,,"$7,500,000 ","$3,250,000 ","$6,000,000 ",,1.60%,,"$9,816,282 ","$4,253,722 ","$7,853,026 "
Case Keenum,Bills,2022,1,,"$3,500,000 ","$3,500,000 ","$2,000,000 ",,1.70%,,"$4,580,932 ","$4,580,932 ","$2,617,675 "
Geno Smith,Seahawks,2022,1,,"$3,500,000 ","$3,500,000 ","$500,000 ",,1.70%,,"$4,580,932 ","$4,580,932 ","$654,419 "
Joe Flacco,Jets,2022,1,,"$3,500,000 ","$3,500,000 ","$2,850,000 ",,1.70%,,"$4,580,932 ","$4,580,932 ","$3,730,187 "
Kenny Pickett,PHI/PIT,2022,4,,"$14,067,904 ","$3,516,976 ","$14,067,904 ",,1.70%,,"$18,412,602 ","$4,603,151 ","$18,412,602 "
Jacoby Brissett,Browns,2022,1,,"$4,650,000 ","$4,650,000 ","$4,500,000 ",,2.20%,,"$6,086,095 ","$6,086,095 ","$5,889,769 "
Tyrod Taylor,Giants,2022,2,,"$11,000,000 ","$5,500,000 ","$10,900,000 ",,2.60%,,"$14,397,214 ","$7,198,607 ","$14,266,330 "
Teddy Bridgewater,Dolphins,2022,1,,"$6,500,000 ","$6,500,000 ","$6,500,000 ",,3.10%,,"$8,507,445 ","$8,507,445 ","$8,507,445 "
Jimmy Garoppolo,49ers,2022,1,,"$7,000,000 ","$7,000,000 ","$6,500,000 ",,3.40%,,"$9,161,864 ","$9,161,864 ","$8,507,445 "
Mitchell Trubisky,Steelers,2022,2,,"$14,285,000 ","$7,412,500 ","$5,250,000 ",,3.60%,,"$18,696,746 ","$9,701,759 ","$6,871,398 "
Marcus Mariota,Falcons,2022,2,,"$18,750,000 ","$9,375,000 ","$6,750,000 ",,4.50%,,"$24,540,706 ","$12,270,353 ","$8,834,654 "
Jameis Winston,Saints,2022,2,,"$28,000,000 ","$14,000,000 ","$21,000,000 ",,6.70%,,"$36,647,454 ","$18,323,727 ","$27,485,591 "
Baker Mayfield,LAR/CAR,2022,1,,"$15,358,000 ","$15,358,000 ","$15,358,000 ",,7.40%,,"$20,101,129 ","$20,101,129 ","$20,101,129 "
Kirk Cousins,Vikings,2022,1,,"$35,000,000 ","$35,000,000 ","$70,000,000 ",,16.80%,,"$45,809,318 ","$45,809,318 ","$91,618,636 "
Matt Stafford,Rams,2022,4,,"$160,000,000 ","$40,000,000 ","$135,000,000 ",,19.20%,,"$209,414,025 ","$52,353,506 ","$176,693,084 "
Derek Carr,Raiders,2022,3,,"$121,422,481 ","$40,474,160 ","$65,300,000 ",,19.40%,,"$158,922,315 ","$52,974,105 ","$85,467,099 "
Deshaun Watson,Browns,2022,5,,"$230,000,000 ","$46,000,000 ","$230,000,000 ",,22.10%,,"$301,032,661 ","$60,206,532 ","$301,032,661 "
Kyler Murray,Cardinals,2022,5,,"$230,500,000 ","$46,100,000 ","$160,000,000 ",,22.10%,,"$301,687,080 ","$60,337,416 ","$209,414,025 "
Russell Wilson,Broncos,2022,5,,"$245,000,000 ","$49,000,000 ","$165,000,000 ",,23.50%,,"$320,665,226 ","$64,133,045 ","$215,958,213 "
Aaron Rodgers,GB/NYJ,2022,5,,"$150,815,000 ","$50,271,667 ","$150,665,000 ",,24.10%,,"$197,392,351 ","$65,797,451 ","$197,196,025 "
Matt Barkley,Titans,2021,1,,"$1,100,000 ","$110,000 ","$25,000 ",,0.10%,,"$1,642,466 ","$164,247 ","$37,329 "
Jake Browning,Bengals,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
Kurt Benkert,Packers,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
Chris Streveler,Ravens,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
Steven Montez,Lions,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
Danny Etling,Seahawks,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
Jacob Dolegala,Dolphins,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
James Morgan,Steelers,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
Jake Luton,Seahawks,2021,1,,"$165,600 ","$165,600 ",$0 ,,0.10%,,"$247,266 ","$247,266 ",$0 
