 
Rk,Player,Team,Conf,G,Att,Yds,Y/A,TD,Y/G,Rec,Yds,Y/R,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
804,Shacori Williams*,Army,Ind,3,13,41,3.2,1,13.7,0,0,,0,0.0,13,41,3.2,1,,shacori-williams-1
805,Cade Ballard*,Army,Ind,3,7,40,5.7,0,13.3,0,0,,0,0.0,7,40,5.7,0,,cade-ballard-1
806,Cedric Patterson III,Rice,CUSA,12,3,40,13.3,1,3.3,38,583,15.3,6,48.6,41,623,15.2,7,,cedric-patterson-iii-1
807,Danny Gray,SMU,American,10,3,40,13.3,0,4.0,49,803,16.4,9,80.3,52,843,16.2,9,,danny-gray-1
808,Dominic Lovett*,Missouri,SEC,14,4,40,10.0,1,2.9,28,177,6.3,0,12.6,32,217,6.8,1,,dominic-lovett-1
809,Donny Marcus*,Ball State,MAC,9,17,40,2.4,0,4.4,3,10,3.3,0,1.1,20,50,2.5,0,,donny-marcus-1
810,Dontario Drummond*,Ole Miss,SEC,12,6,40,6.7,1,3.3,76,1028,13.5,8,85.7,82,1068,13.0,9,,dontario-drummond-1
811,Jaheim Bell*,South Carolina,SEC,13,7,40,5.7,0,3.1,30,497,16.6,5,38.2,37,537,14.5,5,,jaheim-bell-1
812,Ja'Shaun Poke*,Kent State,MAC,13,7,40,5.7,0,3.1,26,315,12.1,1,24.2,33,355,10.8,1,,jashaun-poke-1
813,Javion Posey,Florida Atlantic,CUSA,10,12,40,3.3,0,4.0,4,14,3.5,0,1.4,16,54,3.4,0,,javion-posey-1
814,Christian Veilleux*,Penn State,Big Ten,2,12,39,3.3,0,19.5,0,0,,0,0.0,12,39,3.3,0,,christian-veilleux-1
815,David Bell*,Purdue,Big Ten,11,3,39,13.0,0,3.5,93,1286,13.8,6,116.9,96,1325,13.8,6,AA,david-bell-6
816,Elijah Green*,North Carolina,ACC,5,11,39,3.5,0,7.8,0,0,,0,0.0,11,39,3.5,0,,elijah-green-1
817,Marcus Cisco,Northwestern,Big Ten,3,8,39,4.9,0,13.0,0,0,,0,0.0,8,39,4.9,0,,marcus-cisco-1
818,Austin Burton*,Purdue,Big Ten,7,13,38,2.9,0,5.4,0,0,,0,0.0,13,38,2.9,0,,austin-burton-1
819,Braylon Braxton*,Tulsa,American,4,9,38,4.2,1,9.5,0,0,,0,0.0,9,38,4.2,1,,braylon-braxton-1
820,DJ Smith*,Eastern Michigan,MAC,5,5,38,7.6,0,7.6,1,11,11.0,0,2.2,6,49,8.2,0,,dj-smith-2
821,Donavan Mutin*,Houston,American,13,1,38,38.0,0,2.9,0,0,,0,0.0,1,38,38.0,0,,donavan-mutin-1
822,Tayvian Cunningham,Arizona,Pac-12,10,3,38,12.7,0,3.8,18,299,16.6,2,29.9,21,337,16.0,2,,tayvian-cunningham-1
823,Cade Fortin,South Florida,American,5,9,37,4.1,1,7.4,0,0,,0,0.0,9,37,4.1,1,,cade-fortin-1
824,Elijhah Badger*,Arizona State,Pac-12,11,3,37,12.3,2,3.4,7,61,8.7,0,5.5,10,98,9.8,2,,elijhah-badger-1
825,Gabriel Watson,Texas,Big 12,3,10,37,3.7,0,12.3,0,0,,0,0.0,10,37,3.7,0,,gabriel-watson-2
826,Jaden Knowles*,Oklahoma,Big 12,13,4,37,9.3,2,2.8,2,65,32.5,0,5.0,6,102,17.0,2,,jaden-knowles-1
827,Kearis Jackson*,Georgia,SEC,15,1,37,37.0,0,2.5,16,194,12.1,1,12.9,17,231,13.6,1,,kearis-jackson-1
828,Lorenzo Styles Jr.*,Notre Dame,Ind,13,1,37,37.0,0,2.8,24,344,14.3,1,26.5,25,381,15.2,1,,lorenzo-styles-jr-1
829,Nick Tronti,Florida Atlantic,CUSA,6,17,37,2.2,2,6.2,0,0,,0,0.0,17,37,2.2,2,,nick-tronti-1
830,Brennan Presley*,Oklahoma State,Big 12,14,5,36,7.2,1,2.6,50,619,12.4,5,44.2,55,655,11.9,6,,brennan-presley-1
831,Jalen Mayden*,San Diego State,MWC,1,4,36,9.0,0,36.0,0,0,,0,0.0,4,36,9.0,0,,jalen-mayden-1
832,Lamy Constant*,Toledo,MAC,2,5,36,7.2,1,18.0,1,4,4.0,0,2.0,6,40,6.7,1,,lamy-constant-1
833,Nick Patti*,Pitt,ACC,9,4,36,9.0,2,4.0,0,0,,0,0.0,4,36,9.0,2,,nick-patti-3
834,Yasias Young,South Florida,American,2,8,36,4.5,1,18.0,0,0,,0,0.0,8,36,4.5,1,,yasias-young-1
835,Carter Scudo,Massachusetts,Ind,3,6,35,5.8,1,11.7,1,-3,-3.0,0,-1.0,7,32,4.6,1,,carter-scudo-1
836,Dan Villari*,Michigan,Big Ten,4,9,35,3.9,0,8.8,0,0,,0,0.0,9,35,3.9,0,,dan-villari-1
837,Reginald Todd,Troy,Sun Belt,7,2,35,17.5,0,5.0,23,291,12.7,1,41.6,25,326,13.0,1,,reginald-todd-1
838,Sam Kenerson,Georgia Southern,Sun Belt,7,9,35,3.9,0,5.0,2,19,9.5,0,2.7,11,54,4.9,0,,sam-kenerson-1
839,Tez Johnson,Troy,Sun Belt,12,2,35,17.5,1,2.9,67,735,11.0,4,61.3,69,770,11.2,5,,tez-johnson-1
840,Troy Henderson*,Liberty,Ind,6,20,35,1.8,0,5.8,0,0,,0,0.0,20,35,1.8,0,,troy-henderson-2
841,David Holloman,Indiana,Big Ten,4,11,34,3.1,0,8.5,0,0,,0,0.0,11,34,3.1,0,,david-holloman-1
842,Jackson Acker*,Wisconsin,Big Ten,2,6,34,5.7,1,17.0,0,0,,0,0.0,6,34,5.7,1,,jackson-acker-1
843,Jayden Reed*,Michigan State,Big Ten,13,7,34,4.9,1,2.6,59,1026,17.4,10,78.9,66,1060,16.1,11,,jayden-reed-1
844,Nate Cox*,Nevada,MWC,10,18,34,1.9,1,3.4,0,0,,0,0.0,18,34,1.9,1,,nate-cox-1
845,Ty Fryfogle,Indiana,Big Ten,12,4,34,8.5,0,2.8,46,512,11.1,1,42.7,50,546,10.9,1,,ty-fryfogle-1
846,Donovan Eaglin*,Michigan State,Big Ten,13,6,33,5.5,0,2.5,0,0,,0,0.0,6,33,5.5,0,,donovan-eaglin-1
847,E.J. Scott,Colorado State,MWC,11,4,33,8.3,0,3.0,12,155,12.9,0,14.1,16,188,11.8,0,,ej-scott-3
848,Jayson Jackson*,Ball State,MAC,13,10,33,3.3,0,2.5,69,829,12.0,5,63.8,79,862,10.9,5,,jayson-jackson-1
849,Leon Franklin*,Michigan,Big Ten,9,8,33,4.1,0,3.7,0,0,,0,0.0,8,33,4.1,0,,leon-franklin-1
850,TJ Wisham Jr.*,Louisiana,Sun Belt,11,12,33,2.8,1,3.0,0,0,,0,0.0,12,33,2.8,1,,tj-wisham-jr-2
851,Tyrone Tracy Jr.*,Iowa,Big Ten,13,7,33,4.7,1,2.5,15,106,7.1,1,8.2,22,139,6.3,2,,tyrone-tracy-jr-1
852,Zuberi Mobley,Florida Atlantic,CUSA,2,8,33,4.1,0,16.5,2,17,8.5,0,8.5,10,50,5.0,0,,zuberi-mobley-1
853,Anthony Pandy,Arizona,Pac-12,12,1,32,32.0,0,2.7,0,0,,0,0.0,1,32,32.0,0,,anthony-pandy-1
854,Brendan Suckley,Rice,CUSA,12,10,32,3.2,0,2.7,2,13,6.5,0,1.1,12,45,3.8,0,,brendan-suckley-1
855,Gabriel Rogers,Memphis,American,9,6,32,5.3,0,3.6,15,179,11.9,1,19.9,21,211,10.0,1,,gabriel-rogers-1
856,Ronnie Walker Jr.,Virginia,ACC,11,5,32,6.4,2,2.9,2,20,10.0,0,1.8,7,52,7.4,2,,ronnie-walker-jr-1
857,Shocky Jacques-Louis*,Pitt,ACC,14,9,32,3.6,0,2.3,25,259,10.4,1,18.5,34,291,8.6,1,,shocky-jacques-louis-1
858,Terrence Williams*,Louisiana,Sun Belt,6,8,32,4.0,0,5.3,1,1,1.0,0,0.2,9,33,3.7,0,,terrence-williams-1
859,Tyson Mobley*,Coastal Carolina,Sun Belt,13,1,32,32.0,1,2.5,6,82,13.7,2,6.3,7,114,16.3,3,,tyson-mobley-1
860,Antoine Lane*,Georgia State,Sun Belt,3,5,31,6.2,0,10.3,0,0,,0,0.0,5,31,6.2,0,,antoine-lane-1
861,Ari Patu,Stanford,Pac-12,2,3,31,10.3,0,15.5,0,0,,0,0.0,3,31,10.3,0,,ari-patu-1
862,Artur Sitkowski,Illinois,Big Ten,5,26,31,1.2,0,6.2,0,0,,0,0.0,26,31,1.2,0,,artur-sitkowski-1
863,Derik LeCaptain*,Minnesota,Big Ten,13,3,31,10.3,1,2.4,1,11,11.0,0,0.8,4,42,10.5,1,,derik-lecaptain-1
864,Ethan Garbers,UCLA,Pac-12,12,18,31,1.7,0,2.6,0,0,,0,0.0,18,31,1.7,0,,ethan-garbers-1
865,Jaylon Redd*,Oregon,Pac-12,10,4,31,7.8,0,3.1,13,197,15.2,2,19.7,17,228,13.4,2,,jaylon-redd-1
866,Loronzo Thompson*,North Texas,CUSA,9,1,31,31.0,0,3.4,1,1,1.0,0,0.1,2,32,16.0,0,,loronzo-thompson-1
867,Will Haskell*,San Diego State,MWC,3,6,31,5.2,1,10.3,0,0,,0,0.0,6,31,5.2,1,,will-haskell-2
868,Aron Cruickshank*,Rutgers,Big Ten,7,6,30,5.0,0,4.3,20,244,12.2,2,34.9,26,274,10.5,2,,aron-cruickshank-1
869,Cornelius Johnson*,Michigan,Big Ten,14,3,30,10.0,0,2.1,39,620,15.9,3,44.3,42,650,15.5,3,,cornelius-johnson-1
870,DK Billingsley,Troy,Sun Belt,11,9,30,3.3,0,2.7,2,6,3.0,0,0.5,11,36,3.3,0,,dk-billingsley-1
871,Jaeger Bull,Rice,CUSA,12,1,30,30.0,0,2.5,8,44,5.5,2,3.7,9,74,8.2,2,,jaeger-bull-1
872,Jahcour Pearson*,Ole Miss,SEC,12,4,30,7.5,0,2.5,26,392,15.1,0,32.7,30,422,14.1,0,,jahcour-pearson-1
873,Ja'Quinden Jackson*,Utah,Pac-12,3,6,30,5.0,1,10.0,0,0,,0,0.0,6,30,5.0,1,,jaquinden-jackson-1
874,Jarrett Guest*,Coastal Carolina,Sun Belt,6,4,30,7.5,0,5.0,0,0,,0,0.0,4,30,7.5,0,,jarrett-guest-1
875,Laquan Veney*,Army,Ind,3,3,30,10.0,0,10.0,0,0,,0,0.0,3,30,10.0,0,,laquan-veney-1
876,Nate Hampton*,Liberty,Ind,1,4,30,7.5,0,30.0,0,0,,0,0.0,4,30,7.5,0,,nate-hampton-1
877,Andrew Mevis*,Iowa State,Big 12,13,1,29,29.0,0,2.2,0,0,,0,0.0,1,29,29.0,0,,andrew-mevis-1
878,Christian Daniels,Tulane,American,4,4,29,7.3,0,7.3,0,0,,0,0.0,4,29,7.3,0,,christian-daniels-1
879,CT Thomas,Boise State,MWC,6,4,29,7.3,0,4.8,10,85,8.5,0,14.2,14,114,8.1,0,,ct-thomas-1
880,Daniel Carter*,Pitt,ACC,14,8,29,3.6,1,2.1,2,13,6.5,1,0.9,10,42,4.2,2,,daniel-carter-1
881,Eli Sanders*,Iowa State,Big 12,4,9,29,3.2,0,7.3,3,41,13.7,0,10.3,12,70,5.8,0,,eli-sanders-2
882,Elija Robinson*,Air Force,MWC,4,7,29,4.1,0,7.3,0,0,,0,0.0,7,29,4.1,0,,elija-robinson-1
883,Jayvaun Wilson,Nevada-Las Vegas,MWC,2,7,29,4.1,0,14.5,0,0,,0,0.0,7,29,4.1,0,,jayvaun-wilson-1
884,Jordan Lowe*,Toledo,MAC,4,7,29,4.1,0,7.3,0,0,,0,0.0,7,29,4.1,0,,jordan-lowe-2
885,LaJohntay Wester,Florida Atlantic,CUSA,12,5,29,5.8,0,2.4,65,702,10.8,4,58.5,70,731,10.4,4,,lajohntay-wester-1
886,Samson Nacua*,BYU,Ind,13,7,29,4.1,1,2.2,21,329,15.7,3,25.3,28,358,12.8,4,,samson-nacua-1
887,Trent Davis,Duke,ACC,3,9,29,3.2,0,9.7,1,0,0.0,0,0.0,10,29,2.9,0,,trent-davis-2
888,Tyger Goslin,Navy,American,12,10,29,2.9,0,2.4,3,31,10.3,0,2.6,13,60,4.6,0,,tyger-goslin-1
889,Victor Tucker,Charlotte,CUSA,11,4,29,7.3,0,2.6,51,639,12.5,2,58.1,55,668,12.1,2,,victor-tucker-1
890,Brady Olson,Massachusetts,Ind,9,35,28,0.8,0,3.1,1,25,25.0,0,2.8,36,53,1.5,0,,brady-olson-1
891,Cornelius McCoy*,Georgia State,Sun Belt,8,3,28,9.3,0,3.5,12,110,9.2,0,13.8,15,138,9.2,0,,cornelius-mccoy-1
892,Courtney Reese,Nevada-Las Vegas,MWC,12,14,28,2.0,1,2.3,5,24,4.8,0,2.0,19,52,2.7,1,,courtney-reese-1
893,Darez Snider*,Miami (OH),MAC,3,9,28,3.1,0,9.3,0,0,,0,0.0,9,28,3.1,0,,darez-snider-1
894,D.J. Matthews,Indiana,Big Ten,5,2,28,14.0,1,5.6,13,165,12.7,0,33.0,15,193,12.9,1,,dj-matthews-1
895,Isaiah Phillips,Louisiana-Monroe,Sun Belt,6,16,28,1.8,0,4.7,2,8,4.0,0,1.3,18,36,2.0,0,,isaiah-phillips-1
896,Isiah Paige*,Old Dominion,CUSA,11,6,28,4.7,0,2.5,23,174,7.6,1,15.8,29,202,7.0,1,,isiah-paige-1
897,Jeremy Crawshaw*,Florida,SEC,13,1,28,28.0,0,2.2,0,0,,0,0.0,1,28,28.0,0,,jeremy-crawshaw-1
898,Kinkead Dent*,Ole Miss,SEC,3,2,28,14.0,0,9.3,0,0,,0,0.0,2,28,14.0,0,,kinkead-dent-1
899,Markens Pierre*,Army,Ind,4,3,28,9.3,1,7.0,0,0,,0,0.0,3,28,9.3,1,,markens-pierre-1
900,Nakeie Montgomery,Duke,ACC,9,3,28,9.3,0,3.1,0,0,,0,0.0,3,28,9.3,0,,nakeie-montgomery-1
901,Tyler Walton,Ohio,MAC,12,3,28,9.3,0,2.3,32,380,11.9,2,31.7,35,408,11.7,2,,tyler-walton-1
902,Aaron Jackson*,Eastern Michigan,MAC,6,6,27,4.5,0,4.5,0,0,,0,0.0,6,27,4.5,0,,aaron-jackson-4
903,Amari Johnson*,UCF,American,13,7,27,3.9,1,2.1,23,138,6.0,1,10.6,30,165,5.5,2,,amari-johnson-1
904,Caziah Holmes*,Penn State,Big Ten,3,5,27,5.4,0,9.0,0,0,,0,0.0,5,27,5.4,0,,caziah-holmes-1
905,Deven Thompkins*,Utah State,MWC,14,5,27,5.4,0,1.9,102,1704,16.7,10,121.7,107,1731,16.2,10,,deven-thompkins-1
906,Ja'Quez Cross*,Purdue,Big Ten,3,13,27,2.1,0,9.0,1,6,6.0,0,2.0,14,33,2.4,0,,jaquez-cross-1
907,Jensen Jones*,Air Force,MWC,1,4,27,6.8,1,27.0,0,0,,0,0.0,4,27,6.8,1,,jensen-jones-1
908,Joseph Mason,Louisiana Tech,CUSA,12,1,27,27.0,0,2.3,0,0,,0,0.0,1,27,27.0,0,,joseph-mason-1
909,Nicholas Vattiato*,Middle Tennessee State,CUSA,6,25,27,1.1,0,4.5,0,0,,0,0.0,25,27,1.1,0,,nicholas-vattiato-1
910,Trae Hall,New Mexico,MWC,8,9,27,3.0,0,3.4,8,52,6.5,1,6.5,17,79,4.6,1,,trae-hall-1
911,Ainias Smith,Texas A&M,SEC,12,8,26,3.3,0,2.2,47,509,10.8,6,42.4,55,535,9.7,6,,ainias-smith-1
912,Brian Brewton,Connecticut,Ind,11,6,26,4.3,0,2.4,12,31,2.6,0,2.8,18,57,3.2,0,,brian-brewton-1
913,Cade McNamara*,Michigan,Big Ten,14,37,26,0.7,1,1.9,0,0,,0,0.0,37,26,0.7,1,,cade-mcnamara-1
914,Caullin Lacy,South Alabama,Sun Belt,11,10,26,2.6,0,2.4,41,291,7.1,0,26.5,51,317,6.2,0,,caullin-lacy-1
915,Evan Conley*,Louisville,ACC,5,3,26,8.7,0,5.2,0,0,,0,0.0,3,26,8.7,0,,evan-conley-1
916,Jalen McGaughy*,Ball State,MAC,11,2,26,13.0,0,2.4,3,124,41.3,1,11.3,5,150,30.0,1,,jalen-mcgaughy-1
917,Jha'Quan Jackson,Tulane,American,12,4,26,6.5,0,2.2,17,294,17.3,1,24.5,21,320,15.2,1,,jhaquan-jackson-1
918,Jose Barbon,Temple,American,12,2,26,13.0,0,2.2,40,440,11.0,2,36.7,42,466,11.1,2,,jose-barbon-1
919,Kenyon Sims,San Jose State,MWC,3,4,26,6.5,0,8.7,0,0,,0,0.0,4,26,6.5,0,,kenyon-sims-1
920,Willie Johnson*,Marshall,CUSA,13,3,26,8.7,0,2.0,32,625,19.5,3,48.1,35,651,18.6,3,,willie-johnson-5
921,Aveon Smith*,Miami (OH),MAC,3,4,25,6.3,0,8.3,0,0,,0,0.0,4,25,6.3,0,,aveon-smith-1
922,Bryant Fitzgerald,Indiana,Big Ten,12,1,25,25.0,0,2.1,0,0,,0,0.0,1,25,25.0,0,,bryant-fitzgerald-1
923,Connor Newhouse,Northwestern,Big Ten,2,1,25,25.0,0,12.5,0,0,,0,0.0,1,25,25.0,0,,connor-newhouse-1
924,Jeremiah Hall*,Oklahoma,Big 12,13,6,25,4.2,1,1.9,32,334,10.4,4,25.7,38,359,9.4,5,,jeremiah-hall-1
925,Lucas Hartings*,Western Michigan,MAC,1,2,25,12.5,0,25.0,0,0,,0,0.0,2,25,12.5,0,,lucas-hartings-1
926,Malcolm Johnson Jr.*,Auburn,SEC,11,3,25,8.3,0,2.3,6,82,13.7,1,7.5,9,107,11.9,1,,malcolm-johnson-jr-1
927,Robert Lewis*,Georgia State,Sun Belt,13,3,25,8.3,0,1.9,10,67,6.7,1,5.2,13,92,7.1,1,,robert-lewis-9
928,Todd Hudson*,Oklahoma,Big 12,3,9,25,2.8,2,8.3,0,0,,0,0.0,9,25,2.8,2,,todd-hudson-1
929,A.J. Gates*,UAB,CUSA,3,7,24,3.4,0,8.0,0,0,,0,0.0,7,24,3.4,0,,aj-gates-1
930,Brian Kowall,UCLA,Pac-12,1,5,24,4.8,0,24.0,0,0,,0,0.0,5,24,4.8,0,,brian-kowall-1
931,Haynes King,Texas A&M,SEC,2,6,24,4.0,0,12.0,0,0,,0,0.0,6,24,4.0,0,,haynes-king-1
932,Jared Wilson,South Alabama,Sun Belt,9,4,24,6.0,0,2.7,1,-7,-7.0,0,-0.8,5,17,3.4,0,,jared-wilson-1
933,Jet Harris*,Air Force,MWC,1,4,24,6.0,0,24.0,0,0,,0,0.0,4,24,6.0,0,,jet-harris-1
934,J.J. Jernighan*,Mississippi State,SEC,13,6,24,4.0,0,1.8,12,84,7.0,0,6.5,18,108,6.0,0,,jj-jernighan-1
935,Kaylan Wiggins,Florida International,CUSA,2,6,24,4.0,0,12.0,0,0,,0,0.0,6,24,4.0,0,,kaylan-wiggins-1
936,Ta'Quan Roberson*,Penn State,Big Ten,4,12,24,2.0,0,6.0,0,0,,0,0.0,12,24,2.0,0,,taquan-roberson-1
937,Brashard Smith,Miami (FL),ACC,12,6,23,3.8,0,1.9,14,199,14.2,2,16.6,20,222,11.1,2,,brashard-smith-1
938,Courtney Jackson,Syracuse,ACC,12,4,23,5.8,0,1.9,37,389,10.5,3,32.4,41,412,10.0,3,,courtney-jackson-2
939,Dawson Nobriga*,North Texas,CUSA,2,5,23,4.6,0,11.5,0,0,,0,0.0,5,23,4.6,0,,dawson-nobriga-1
940,George Hart III*,Arizona State,Pac-12,12,10,23,2.3,0,1.9,1,3,3.0,0,0.3,11,26,2.4,0,,george-hart-iii-1
941,Isaiah Neyor*,Wyoming,MWC,13,12,23,1.9,1,1.8,44,878,20.0,12,67.5,56,901,16.1,13,,isaiah-neyor-1
942,Jameson Williams*,Alabama,SEC,15,3,23,7.7,0,1.5,79,1572,19.9,15,104.8,82,1595,19.5,15,,jameson-williams-1
943,Jamious Griffin,Georgia Tech,ACC,4,7,23,3.3,0,5.8,0,0,,0,0.0,7,23,3.3,0,,jamious-griffin-1
944,Keyon Henry-Brooks,Louisiana Tech,CUSA,2,5,23,4.6,0,11.5,3,29,9.7,0,14.5,8,52,6.5,0,,keyon-henry-brooks-1
945,Malik Nabers*,LSU,SEC,11,4,23,5.8,0,2.1,28,417,14.9,4,37.9,32,440,13.8,4,,malik-nabers-1
946,Obie Sanni*,Old Dominion,CUSA,1,6,23,3.8,0,23.0,0,0,,0,0.0,6,23,3.8,0,,obie-sanni-1
947,Reid Bauer*,Arkansas,SEC,13,1,23,23.0,0,1.8,0,0,,0,0.0,1,23,23.0,0,,reid-bauer-1
948,Tre'Shaun Harrison*,Oregon State,Pac-12,13,6,23,3.8,0,1.8,29,401,13.8,3,30.8,35,424,12.1,3,,treshaun-harrison-1
949,Aaron Turner,Connecticut,Ind,12,1,22,22.0,0,1.8,33,232,7.0,0,19.3,34,254,7.5,0,,aaron-turner-2
950,Christian Leary*,Alabama,SEC,8,3,22,7.3,0,2.8,2,4,2.0,1,0.5,5,26,5.2,1,,christian-leary-1
951,Joe Davis,Colorado,Pac-12,1,5,22,4.4,0,22.0,0,0,,0,0.0,5,22,4.4,0,,joe-davis-7
952,Maquel Haywood,Navy,American,8,9,22,2.4,0,2.8,1,24,24.0,0,3.0,10,46,4.6,0,,maquel-haywood-1
953,Mason Stahl*,Penn State,Big Ten,4,3,22,7.3,0,5.5,0,0,,0,0.0,3,22,7.3,0,,mason-stahl-1
954,Octavius Evans,Boise State,MWC,10,3,22,7.3,1,2.2,34,409,12.0,2,40.9,37,431,11.6,3,,octavius-evans-1
955,Owen Burk*,Air Force,MWC,4,6,22,3.7,0,5.5,0,0,,0,0.0,6,22,3.7,0,,owen-burk-1
956,Trey Benson*,Oregon,Pac-12,10,6,22,3.7,1,2.2,0,0,,0,0.0,6,22,3.7,1,,trey-benson-2
957,Willie Shaw III*,Toledo,MAC,1,4,22,5.5,0,22.0,1,15,15.0,0,15.0,5,37,7.4,0,,willie-shaw-iii-1
958,A.J. Davis Jr.*,Pitt,ACC,3,2,21,10.5,1,7.0,4,23,5.8,0,7.7,6,44,7.3,1,,aj-davis-jr-1
959,Darius Maberry,Southern Mississippi,CUSA,2,5,21,4.2,0,10.5,0,0,,0,0.0,5,21,4.2,0,,darius-maberry-1
960,John Lee Eldridge III*,Air Force,MWC,8,3,21,7.0,1,2.6,0,0,,0,0.0,3,21,7.0,1,,john-lee-eldridge-iii-1
961,Josh Henderson*,North Carolina,ACC,3,5,21,4.2,0,7.0,0,0,,0,0.0,5,21,4.2,0,,josh-henderson-2
962,Lucas Borrow*,Ball State,MAC,5,1,21,21.0,0,4.2,0,0,,0,0.0,1,21,21.0,0,,lucas-borrow-1
963,Blake Bedwell,SMU,American,2,4,20,5.0,0,10.0,0,0,,0,0.0,4,20,5.0,0,,blake-bedwell-1
964,Clay Markoff,Arizona,Pac-12,12,3,20,6.7,0,1.7,1,9,9.0,0,0.8,4,29,7.3,0,,clay-markoff-1
965,Corey Rucker,Arkansas State,Sun Belt,12,2,20,10.0,1,1.7,59,826,14.0,9,68.8,61,846,13.9,10,,corey-rucker-1
966,Heron Maurisseau,Connecticut,Ind,12,6,20,3.3,0,1.7,7,75,10.7,0,6.3,13,95,7.3,0,,heron-maurisseau-1
967,Jack Sears,Boise State,MWC,4,9,20,2.2,1,5.0,0,0,,0,0.0,9,20,2.2,1,,jack-sears-1
968,Jacob Copeland*,Florida,SEC,13,3,20,6.7,0,1.5,41,642,15.7,4,49.4,44,662,15.0,4,,jacob-copeland-1
969,Jax Dineen*,Kansas State,Big 12,12,5,20,4.0,0,1.7,4,16,4.0,0,1.3,9,36,4.0,0,,jax-dineen-1
970,Josh Kelly*,Fresno State,MWC,13,3,20,6.7,0,1.5,52,778,15.0,3,59.8,55,798,14.5,3,,josh-kelly-2
971,Mason Courtney,Tulane,American,3,7,20,2.9,0,6.7,0,0,,0,0.0,7,20,2.9,0,,mason-courtney-1
972,Trent Howland,Indiana,Big Ten,3,6,20,3.3,0,6.7,0,0,,0,0.0,6,20,3.3,0,,trent-howland-1
973,Trey Blair,Temple,American,4,7,20,2.9,0,5.0,3,7,2.3,0,1.8,10,27,2.7,0,,trey-blair-1
974,Trey Lowe III,Southern Mississippi,CUSA,2,24,20,0.8,1,10.0,0,0,,0,0.0,24,20,0.8,1,,trey-lowe-iii-1
975,Will Taylor*,Clemson,ACC,5,5,20,4.0,0,4.0,2,6,3.0,0,1.2,7,26,3.7,0,,will-taylor-2
976,Anthony Williams*,UCF,American,1,5,19,3.8,0,19.0,0,0,,0,0.0,5,19,3.8,0,,anthony-williams-24
977,Avery Davis*,Notre Dame,Ind,9,3,19,6.3,0,2.1,27,386,14.3,4,42.9,30,405,13.5,4,,avery-davis-1
978,Cammon Cooper*,Washington State,Pac-12,4,6,19,3.2,0,4.8,0,0,,0,0.0,6,19,3.2,0,,cammon-cooper-1
979,Chimere Dike*,Wisconsin,Big Ten,13,3,19,6.3,0,1.5,19,272,14.3,1,20.9,22,291,13.2,1,,chimere-dike-1
980,Conner Carey*,Air Force,MWC,2,2,19,9.5,0,9.5,0,0,,0,0.0,2,19,9.5,0,,conner-carey-1
981,Devin Maddox*,Toledo,MAC,13,2,19,9.5,0,1.5,41,567,13.8,4,43.6,43,586,13.6,4,,devin-maddox-1
982,Dylan Hopkins*,UAB,CUSA,13,85,19,0.2,5,1.5,0,0,,0,0.0,85,19,0.2,5,,dylan-hopkins-1
983,Isaiah Cashwell,Miami (FL),ACC,2,7,19,2.7,0,9.5,0,0,,0,0.0,7,19,2.7,0,,isaiah-cashwell-1
984,Jalen Montgomery*,Middle Tennessee State,CUSA,2,7,19,2.7,0,9.5,0,0,,0,0.0,7,19,2.7,0,,jalen-montgomery-2
985,Javion Hunt*,Arkansas,SEC,1,4,19,4.8,0,19.0,0,0,,0,0.0,4,19,4.8,0,,javion-hunt-1
986,Josh Oglesby*,Arkansas,SEC,2,4,19,4.8,0,9.5,0,0,,0,0.0,4,19,4.8,0,,josh-oglesby-2
987,Kaedric Cobbs*,UTSA,CUSA,3,3,19,6.3,0,6.3,1,-2,-2.0,0,-0.7,4,17,4.3,0,,kaedric-cobbs-1
988,Luke Doty*,South Carolina,SEC,6,34,19,0.6,0,3.2,0,0,,0,0.0,34,19,0.6,0,,luke-doty-1
989,Mason Garcia,East Carolina,American,6,8,19,2.4,1,3.2,0,0,,0,0.0,8,19,2.4,1,,mason-garcia-1
990,Nate Jefferson,Florida International,CUSA,6,3,19,6.3,0,3.2,5,33,6.6,1,5.5,8,52,6.5,1,,nate-jefferson-1
991,Nehemiah Martinez*,Texas Tech,Big 12,11,3,19,6.3,0,1.7,0,0,,0,0.0,3,19,6.3,0,,nehemiah-martinez-1
992,Thayer Thomas,North Carolina State,ACC,12,4,19,4.8,0,1.6,51,596,11.7,8,49.7,55,615,11.2,8,,thayer-thomas-1
993,Todd Sibley Jr.*,Pitt,ACC,11,5,19,3.8,0,1.7,0,0,,0,0.0,5,19,3.8,0,,todd-sibley-jr-1
994,Brian Casteel,Arizona,Pac-12,12,4,18,4.5,0,1.5,33,326,9.9,1,27.2,37,344,9.3,1,,brian-casteel-1
995,Cam Fancher*,Marshall,CUSA,2,5,18,3.6,0,9.0,0,0,,0,0.0,5,18,3.6,0,,cam-fancher-1
996,Chase Hayden,Illinois,Big Ten,6,5,18,3.6,0,3.0,0,0,,0,0.0,5,18,3.6,0,,chase-hayden-1
997,Daniel Barker,Illinois,Big Ten,12,3,18,6.0,1,1.5,18,202,11.2,4,16.8,21,220,10.5,5,,daniel-barker-1
998,Garrett Walston*,North Carolina,ACC,13,1,18,18.0,0,1.4,18,184,10.2,2,14.2,19,202,10.6,2,,garrett-walston-1
