Rk,Player,Team,Conf,G,Rec,Yds,Y/R,TD,Y/G,Att,Yds,Y/A,TD,Y/G,Plays,Yds,Avg,TD,Awards,-9999
1607,C.J. Jones*,Western Kentucky,CUSA,8,2,20,10.0,0,2.5,4,17,4.3,0,2.1,6,37,6.2,0,,cj-jones-10
1608,Dan Dishman*,UTSA,CUSA,8,2,20,10.0,0,2.5,0,0,,0,0.0,2,20,10.0,0,,dan-dishman-1
1609,Dillon Gabriel*,UCF,American,3,1,20,20.0,1,6.7,24,125,5.2,2,41.7,25,145,5.8,3,,dillon-gabriel-1
1610,Dionte Marks*,UCF,American,4,2,20,10.0,0,5.0,0,0,,0,0.0,2,20,10.0,0,,dionte-marks-1
1611,Ethan Hahn*,Marshall,CUSA,3,2,20,10.0,0,6.7,0,0,,0,0.0,2,20,10.0,0,,ethan-hahn-1
1612,Grant Misch,Virginia,ACC,12,4,20,5.0,1,1.7,0,0,,0,0.0,4,20,5.0,1,,grant-misch-1
1613,Jace Taylor-Stalhut,New Mexico,MWC,12,2,20,10.0,0,1.7,0,0,,0,0.0,2,20,10.0,0,,jace-taylor-stalhut-1
1614,Keyon Mozee*,Miami (OH),MAC,13,2,20,10.0,0,1.5,122,556,4.6,4,42.8,124,576,4.6,4,,keyon-mozee-1
1615,Khalan Griffin,Rice,CUSA,12,1,20,20.0,0,1.7,114,400,3.5,2,33.3,115,420,3.7,2,,khalan-griffin-1
1616,Milan Tucker*,Appalachian State,Sun Belt,13,1,20,20.0,0,1.5,1,3,3.0,0,0.2,2,23,11.5,0,,milan-tucker-1
1617,N'Kosi Perry,Florida Atlantic,CUSA,12,1,20,20.0,1,1.7,107,148,1.4,4,12.3,108,168,1.6,5,,nkosi-perry-1
1618,Ronnie Walker Jr.,Virginia,ACC,11,2,20,10.0,0,1.8,5,32,6.4,2,2.9,7,52,7.4,2,,ronnie-walker-jr-1
1619,Ross Painter,Arkansas State,Sun Belt,8,1,20,20.0,1,2.5,0,0,,0,0.0,1,20,20.0,1,,ross-painter-1
1620,Thad Mangum,South Florida,American,12,1,20,20.0,0,1.7,0,0,,0,0.0,1,20,20.0,0,,thad-mangum-1
1621,Trey Adkins*,South Carolina,SEC,8,2,20,10.0,0,2.5,0,0,,0,0.0,2,20,10.0,0,,trey-adkins-1
1622,Bryce Williams*,Minnesota,Big Ten,8,1,19,19.0,0,2.4,37,186,5.0,3,23.3,38,205,5.4,3,,bryce-williams-4
1623,Camerun Peoples*,Appalachian State,Sun Belt,12,2,19,9.5,0,1.6,166,926,5.6,14,77.2,168,945,5.6,14,,camerun-peoples-1
1624,Cole Cavallo,Southern Mississippi,CUSA,11,5,19,3.8,0,1.7,3,4,1.3,0,0.4,8,23,2.9,0,,cole-cavallo-1
1625,Deamonte Trayanum*,Arizona State,Pac-12,9,4,19,4.8,0,2.1,78,401,5.1,6,44.6,82,420,5.1,6,,deamonte-trayanum-1
1626,DeWayne McBride*,UAB,CUSA,13,3,19,6.3,0,1.5,204,1371,6.7,13,105.5,207,1390,6.7,13,,dewayne-mcbride-1
1627,Emoryie Edwards*,Fresno State,MWC,8,1,19,19.0,0,2.4,0,0,,0,0.0,1,19,19.0,0,,emoryie-edwards-1
1628,Forest Mckee*,UTEP,CUSA,13,2,19,9.5,0,1.5,0,0,,0,0.0,2,19,9.5,0,,forest-mckee-1
1629,Frank Ladson Jr.*,Clemson,ACC,5,4,19,4.8,0,3.8,0,0,,0,0.0,4,19,4.8,0,,frank-ladson-jr-1
1630,Hassan Hall*,Louisville,ACC,9,2,19,9.5,0,2.1,38,272,7.2,1,30.2,40,291,7.3,1,,hassan-hall-1
1631,Jamyest Williams*,Georgia State,Sun Belt,13,1,19,19.0,0,1.5,128,859,6.7,9,66.1,129,878,6.8,9,,jamyest-williams-1
1632,John David White*,Arkansas,SEC,4,1,19,19.0,0,4.8,0,0,,0,0.0,1,19,19.0,0,,john-david-white-1
1633,Matt Corral*,Ole Miss,SEC,13,1,19,19.0,0,1.5,152,614,4.0,11,47.2,153,633,4.1,11,H-7,matt-corral-1
1634,Patrick Garwo,Boston College,ACC,12,3,19,6.3,0,1.6,205,1045,5.1,7,87.1,208,1064,5.1,7,,patrick-garwo-1
1635,Reed Tyler,Arkansas State,Sun Belt,10,4,19,4.8,0,1.9,1,8,8.0,0,0.8,5,27,5.4,0,,reed-tyler-1
1636,Rolinsky Saint-Cyr,Massachusetts,Ind,1,1,19,19.0,0,19.0,0,0,,0,0.0,1,19,19.0,0,,rolinsky-saint-cyr-1
1637,Sam Kenerson,Georgia Southern,Sun Belt,7,2,19,9.5,0,2.7,9,35,3.9,0,5.0,11,54,4.9,0,,sam-kenerson-1
1638,Brady Boyd*,Minnesota,Big Ten,9,2,18,9.0,0,2.0,0,0,,0,0.0,2,18,9.0,0,,brady-boyd-1
1639,Brennan Armstrong,Virginia,ACC,11,1,18,18.0,1,1.6,98,251,2.6,9,22.8,99,269,2.7,10,,brennan-armstrong-1
1640,Curtis Jacobs*,Penn State,Big Ten,12,1,18,18.0,0,1.5,0,0,,0,0.0,1,18,18.0,0,,curtis-jacobs-1
1641,Devyn Ford*,Penn State,Big Ten,9,3,18,6.0,0,2.0,14,61,4.4,0,6.8,17,79,4.6,0,,devyn-ford-1
1642,Easton Dean*,Iowa State,Big 12,13,1,18,18.0,0,1.4,0,0,,0,0.0,1,18,18.0,0,,easton-dean-1
1643,Jehlani Galloway,Boston College,ACC,10,3,18,6.0,0,1.8,0,0,,0,0.0,3,18,6.0,0,,jehlani-galloway-1
1644,Julian Gray,North Carolina State,ACC,4,3,18,6.0,0,4.5,0,0,,0,0.0,3,18,6.0,0,,julian-gray-1
1645,Justin Robinson*,Georgia,SEC,8,2,18,9.0,1,2.3,0,0,,0,0.0,2,18,9.0,1,,justin-robinson-2
1646,Marquel Tinsley*,Middle Tennessee State,CUSA,8,2,18,9.0,1,2.3,0,0,,0,0.0,2,18,9.0,1,,marquel-tinsley-1
1647,Tayvon Ruley,Temple,American,12,4,18,4.5,0,1.5,45,241,5.4,2,20.1,49,259,5.3,2,,tayvon-ruley-1
1648,Terry Lockett Jr.*,Michigan State,Big Ten,9,3,18,6.0,0,2.0,0,0,,0,0.0,3,18,6.0,0,,terry-lockett-jr-1
1649,Thaddius Franklin Jr.,Miami (FL),ACC,5,1,18,18.0,0,3.6,23,172,7.5,2,34.4,24,190,7.9,2,,thaddius-franklin-jr-1
1650,Alec Pell,Colorado,Pac-12,8,1,17,17.0,0,2.1,0,0,,0,0.0,1,17,17.0,0,,alec-pell-1
1651,Caleb Coombs*,Marshall,CUSA,4,1,17,17.0,0,4.3,0,0,,0,0.0,1,17,17.0,0,,caleb-coombs-1
1652,Chase Hancock,Georgia Southern,Sun Belt,11,1,17,17.0,1,1.5,0,0,,0,0.0,1,17,17.0,1,,chase-hancock-2
1653,Chaucey Magwood*,Kentucky,SEC,13,1,17,17.0,0,1.3,0,0,,0,0.0,1,17,17.0,0,,chaucey-magwood-1
1654,Jalen Berger*,Wisconsin,Big Ten,3,2,17,8.5,0,5.7,24,88,3.7,1,29.3,26,105,4.0,1,,jalen-berger-1
1655,James Burns*,Miami (OH),MAC,4,1,17,17.0,0,4.3,0,0,,0,0.0,1,17,17.0,0,,james-burns-2
1656,J.D. King,Georgia Southern,Sun Belt,4,2,17,8.5,0,4.3,27,112,4.1,2,28.0,29,129,4.4,2,,jd-king-1
1657,Jed Castles*,Texas Tech,Big 12,3,1,17,17.0,0,5.7,0,0,,0,0.0,1,17,17.0,0,,jed-castles-1
1658,Jordan Houston,North Carolina State,ACC,12,3,17,5.7,0,1.4,20,83,4.2,1,6.9,23,100,4.3,1,,jordan-houston-1
1659,Kavosiey Smoke*,Kentucky,SEC,12,1,17,17.0,0,1.4,81,416,5.1,4,34.7,82,433,5.3,4,,kavosiey-smoke-1
1660,Keitha Jones Jr.,Tulane,American,5,2,17,8.5,0,3.4,0,0,,0,0.0,2,17,8.5,0,,keitha-jones-jr-1
1661,Omari Wailker,Arkansas State,Sun Belt,2,1,17,17.0,0,8.5,1,-5,-5.0,0,-2.5,2,12,6.0,0,,omari-wailker-1
1662,Omari Walker,Arkansas State,Sun Belt,1,1,17,17.0,0,17.0,1,-5,-5.0,0,-5.0,2,12,6.0,0,,omari-walker-2
1663,TJ Sullivan*,San Diego State,MWC,6,1,17,17.0,0,2.8,0,0,,0,0.0,1,17,17.0,0,,tj-sullivan-1
1664,Zuberi Mobley,Florida Atlantic,CUSA,2,2,17,8.5,0,8.5,8,33,4.1,0,16.5,10,50,5.0,0,,zuberi-mobley-1
1665,Anthony Tyus III,Northwestern,Big Ten,9,3,16,5.3,0,1.8,50,210,4.2,1,23.3,53,226,4.3,1,,anthony-tyus-iii-1
1666,Brandon Campbell,USC,Pac-12,3,1,16,16.0,0,5.3,12,53,4.4,0,17.7,13,69,5.3,0,,brandon-campbell-4
1667,Cam McCormick*,Oregon,Pac-12,2,1,16,16.0,0,8.0,0,0,,0,0.0,1,16,16.0,0,,cam-mccormick-1
1668,Carlos Sandy,Illinois,Big Ten,12,4,16,4.0,0,1.3,0,0,,0,0.0,4,16,4.0,0,,carlos-sandy-1
1669,Chaton Mobley*,Middle Tennessee State,CUSA,8,4,16,4.0,0,2.0,52,241,4.6,2,30.1,56,257,4.6,2,,chaton-mobley-1
1670,Chris Childers,Indiana,Big Ten,11,3,16,5.3,0,1.5,37,137,3.7,1,12.5,40,153,3.8,1,,chris-childers-2
1671,Dylan Deveney,Georgia Tech,ACC,3,4,16,4.0,0,5.3,0,0,,0,0.0,4,16,4.0,0,,dylan-deveney-1
1672,Jax Dineen*,Kansas State,Big 12,12,4,16,4.0,0,1.3,5,20,4.0,0,1.7,9,36,4.0,0,,jax-dineen-1
1673,Jeremiah Ballard*,UTEP,CUSA,4,1,16,16.0,0,4.0,0,0,,0,0.0,1,16,16.0,0,,jeremiah-ballard-1
1674,John Jackson III,USC,Pac-12,10,3,16,5.3,0,1.6,0,0,,0,0.0,3,16,5.3,0,,john-jackson-iii-1
1675,Nate Noel*,Appalachian State,Sun Belt,14,8,16,2.0,0,1.1,199,1126,5.7,4,80.4,207,1142,5.5,4,,nate-noel-1
1676,Sam Brown*,West Virginia,Big 12,1,2,16,8.0,0,16.0,0,0,,0,0.0,2,16,8.0,0,,sam-brown-5
1677,Thaiu Jones-Bell*,Alabama,SEC,5,2,16,8.0,0,3.2,0,0,,0,0.0,2,16,8.0,0,,thaiu-jones-bell-1
1678,Wayne Dennis Jr.,Northwestern,Big Ten,4,2,16,8.0,0,4.0,0,0,,0,0.0,2,16,8.0,0,,wayne-dennis-jr-1
1679,Andrew Sowinski*,Purdue,Big Ten,7,2,15,7.5,0,2.1,0,0,,0,0.0,2,15,7.5,0,,andrew-sowinski-1
1680,Ben Sinnott*,Kansas State,Big 12,12,2,15,7.5,0,1.3,3,12,4.0,1,1.0,5,27,5.4,1,,ben-sinnott-1
1681,Carlinos Acie,Navy,American,12,3,15,5.0,0,1.3,66,580,8.8,2,48.3,69,595,8.6,2,,carlinos-acie-1
1682,Christopher Johnson,Connecticut,Ind,4,1,15,15.0,0,3.8,0,0,,0,0.0,1,15,15.0,0,,christopher-johnson-1
1683,Darius De Los Reyes*,San Diego State,MWC,6,1,15,15.0,0,2.5,0,0,,0,0.0,1,15,15.0,0,,darius-de-los-reyes-1
1684,Ethan Wright*,Cincinnati,American,13,2,15,7.5,0,1.2,29,153,5.3,3,11.8,31,168,5.4,3,,ethan-wright-1
1685,Genson Hooper Price,Northwestern,Big Ten,8,2,15,7.5,0,1.9,0,0,,0,0.0,2,15,7.5,0,,genson-hooper-price-1
1686,Hal Presley*,Baylor,Big 12,8,1,15,15.0,0,1.9,1,13,13.0,0,1.6,2,28,14.0,0,,hal-presley-1
1687,Isaac Ruoss,Navy,American,12,2,15,7.5,0,1.3,166,641,3.9,5,53.4,168,656,3.9,5,,isaac-ruoss-1
1688,Jaylen Jones*,Virginia Tech,ACC,10,1,15,15.0,0,1.5,0,0,,0,0.0,1,15,15.0,0,,jaylen-jones-2
1689,Jevyon Ducker*,Northern Illinois,MAC,12,1,15,15.0,0,1.3,218,1184,5.4,3,98.7,219,1199,5.5,3,,jevyon-ducker-1
1690,Jordan Wilmore*,Fresno State,MWC,6,2,15,7.5,0,2.5,14,77,5.5,1,12.8,16,92,5.8,1,,jordan-wilmore-1
1691,Joshua Mack*,Liberty,Ind,11,4,15,3.8,0,1.4,109,448,4.1,3,40.7,113,463,4.1,3,,joshua-mack-1
1692,Nick Ast*,UTEP,CUSA,13,2,15,7.5,0,1.2,0,0,,0,0.0,2,15,7.5,0,,nick-ast-1
1693,OrTre Smith*,South Carolina,SEC,5,1,15,15.0,0,3.0,0,0,,0,0.0,1,15,15.0,0,,ortre-smith-1
1694,Payton Thorne*,Michigan State,Big Ten,13,1,15,15.0,0,1.2,82,181,2.2,4,13.9,83,196,2.4,4,,payton-thorne-1
1695,Raymond Niro III,Northwestern,Big Ten,12,3,15,5.0,0,1.3,2,-7,-3.5,0,-0.6,5,8,1.6,0,,raymond-niro-iii-1
1696,Reikan Donaldson*,Army,Ind,10,2,15,7.5,0,1.5,2,1,0.5,0,0.1,4,16,4.0,0,,reikan-donaldson-1
1697,Skyler Bell*,Wisconsin,Big Ten,1,1,15,15.0,0,15.0,0,0,,0,0.0,1,15,15.0,0,,skyler-bell-1
1698,Trey Smith*,Wyoming,MWC,11,1,15,15.0,0,1.4,14,87,6.2,1,7.9,15,102,6.8,1,,trey-smith-4
1699,Troy Stellato*,Clemson,ACC,2,2,15,7.5,0,7.5,0,0,,0,0.0,2,15,7.5,0,,troy-stellato-1
1700,Will Levis*,Kentucky,SEC,13,1,15,15.0,0,1.2,107,376,3.5,9,28.9,108,391,3.6,9,,will-levis-1
1701,Willie Shaw III*,Toledo,MAC,1,1,15,15.0,0,15.0,4,22,5.5,0,22.0,5,37,7.4,0,,willie-shaw-iii-1
1702,B.J. Daniels*,UTSA,CUSA,14,2,14,7.0,0,1.0,37,199,5.4,1,14.2,39,213,5.5,1,,bj-daniels-2
1703,Braden Galloway*,Clemson,ACC,6,4,14,3.5,0,2.3,0,0,,0,0.0,4,14,3.5,0,,braden-galloway-1
1704,Cameron Fleming,Memphis,American,6,1,14,14.0,0,2.3,0,0,,0,0.0,1,14,14.0,0,,cameron-fleming-2
1705,Chabastin Taylor*,Kansas State,Big 12,8,1,14,14.0,0,1.8,0,0,,0,0.0,1,14,14.0,0,,chabastin-taylor-1
1706,Deshaun Fenwick*,Oregon State,Pac-12,12,4,14,3.5,0,1.2,78,448,5.7,4,37.3,82,462,5.6,4,,deshaun-fenwick-1
1707,Ethan Payne*,Marshall,CUSA,11,4,14,3.5,0,1.3,20,89,4.5,2,8.1,24,103,4.3,2,,ethan-payne-1
1708,Fabian McCray*,Northern Illinois,MAC,14,2,14,7.0,0,1.0,0,0,,0,0.0,2,14,7.0,0,,fabian-mccray-1
1709,Henry Teeter*,Texas Tech,Big 12,12,2,14,7.0,0,1.2,1,0,0.0,0,0.0,3,14,4.7,0,,henry-teeter-1
1710,Javion Posey,Florida Atlantic,CUSA,10,4,14,3.5,0,1.4,12,40,3.3,0,4.0,16,54,3.4,0,,javion-posey-1
1711,Jaylon Griffin*,UCF,American,4,1,14,14.0,0,3.5,0,0,,0,0.0,1,14,14.0,0,,jaylon-griffin-1
1712,Jerome Jackson*,Liberty,Ind,11,4,14,3.5,2,1.3,0,0,,0,0.0,4,14,3.5,2,,jerome-jackson-2
1713,L.J Johnson Jr.,Texas A&M,SEC,4,1,14,14.0,0,3.5,21,76,3.6,0,19.0,22,90,4.1,0,,lj-johnson-jr-1
1714,LJ Johnson Jr.,Texas A&M,SEC,4,1,14,14.0,0,3.5,21,76,3.6,0,19.0,22,90,4.1,0,,lj-johnson-jr-2
1715,Nate Boerkircher,Nebraska,Big Ten,3,2,14,7.0,0,4.7,0,0,,0,0.0,2,14,7.0,0,,nate-boerkircher-1
1716,Sam Wiglusz*,Ohio State,Big Ten,5,2,14,7.0,0,2.8,0,0,,0,0.0,2,14,7.0,0,,sam-wiglusz-1
1717,Stephen Martin*,UCF,American,7,1,14,14.0,0,2.0,0,0,,0,0.0,1,14,14.0,0,,stephen-martin-1
1718,Treyson Potts*,Minnesota,Big Ten,5,2,14,7.0,0,2.8,112,552,4.9,6,110.4,114,566,5.0,6,,treyson-potts-1
1719,Baylor Romney*,BYU,Ind,5,1,13,13.0,0,2.6,10,-4,-0.4,0,-0.8,11,9,0.8,0,,baylor-romney-1
1720,Brendan Suckley,Rice,CUSA,12,2,13,6.5,0,1.1,10,32,3.2,0,2.7,12,45,3.8,0,,brendan-suckley-1
1721,Clayton Barbour*,Oklahoma State,Big 12,1,1,13,13.0,0,13.0,0,0,,0,0.0,1,13,13.0,0,,clayton-barbour-1
1722,Dalton King*,Air Force,MWC,12,1,13,13.0,1,1.1,0,0,,0,0.0,1,13,13.0,1,,dalton-king-1
1723,Daniel Carter*,Pitt,ACC,14,2,13,6.5,1,0.9,8,29,3.6,1,2.1,10,42,4.2,2,,daniel-carter-1
1724,Jaren Hall*,BYU,Ind,10,2,13,6.5,0,1.3,62,307,5.0,3,30.7,64,320,5.0,3,,jaren-hall-1
1725,Kylan Watkins,Memphis,American,4,4,13,3.3,0,3.3,15,49,3.3,0,12.3,19,62,3.3,0,,kylan-watkins-1
1726,Kyle Dobbins,Temple,American,8,3,13,4.3,0,1.6,23,83,3.6,3,10.4,26,96,3.7,3,,kyle-dobbins-1
1727,Lukas Ungar,Stanford,Pac-12,7,2,13,6.5,0,1.9,0,0,,0,0.0,2,13,6.5,0,,lukas-ungar-1
1728,Malik Willis*,Liberty,Ind,13,1,13,13.0,0,1.0,197,878,4.5,13,67.5,198,891,4.5,13,,malik-willis-1
1729,Micah Hilts,Texas State,Sun Belt,11,3,13,4.3,0,1.2,0,0,,0,0.0,3,13,4.3,0,,micah-hilts-1
1730,Michael Roberts*,Army,Ind,9,2,13,6.5,0,1.4,0,0,,0,0.0,2,13,6.5,0,,michael-roberts-5
1731,Sevion Morrison,Nebraska,Big Ten,7,3,13,4.3,0,1.9,30,116,3.9,3,16.6,33,129,3.9,3,,sevion-morrison-1
1732,Tommy Zozus,Florida International,CUSA,12,1,13,13.0,0,1.1,0,0,,0,0.0,1,13,13.0,0,,tommy-zozus-1
1733,Tyler Eiguren,Boise State,MWC,8,1,13,13.0,0,1.6,0,0,,0,0.0,1,13,13.0,0,,tyler-eiguren-1
1734,Tyler Savage,East Carolina,American,11,1,13,13.0,0,1.2,0,0,,0,0.0,1,13,13.0,0,,tyler-savage-1
1735,Wyatt Rector,Florida State,ACC,12,2,13,6.5,1,1.1,0,0,,0,0.0,2,13,6.5,1,,wyatt-rector-1
1736,Andrew Mason,Rice,CUSA,8,1,12,12.0,0,1.5,0,0,,0,0.0,1,12,12.0,0,,andrew-mason-1
1737,Bryce Bohanon,Tulane,American,3,1,12,12.0,0,4.0,0,0,,0,0.0,1,12,12.0,0,,bryce-bohanon-1
1738,Cade Barnard*,Army,Ind,13,1,12,12.0,0,0.9,38,153,4.0,0,11.8,39,165,4.2,0,,cade-barnard-1
1739,Case Hatch*,Arizona State,Pac-12,11,2,12,6.0,0,1.1,0,0,,0,0.0,2,12,6.0,0,,case-hatch-1
1740,Chad Alexander,New Mexico,MWC,7,6,12,2.0,0,1.7,9,41,4.6,0,5.9,15,53,3.5,0,,chad-alexander-4
1741,Colby McDonald*,Maryland,Big Ten,8,4,12,3.0,0,1.5,60,325,5.4,2,40.6,64,337,5.3,2,,colby-mcdonald-1
1742,Darius Lewis,Georgia Southern,Sun Belt,9,2,12,6.0,0,1.3,0,0,,0,0.0,2,12,6.0,0,,darius-lewis-1
1743,David Clayton,Arkansas State,Sun Belt,7,1,12,12.0,0,1.7,0,0,,0,0.0,1,12,12.0,0,,david-clayton-1
1744,Dino Tomlin*,Maryland,Big Ten,11,2,12,6.0,0,1.1,0,0,,0,0.0,2,12,6.0,0,,dino-tomlin-1
1745,Elijah Mojarro,California,Pac-12,11,3,12,4.0,0,1.1,0,0,,0,0.0,3,12,4.0,0,,elijah-mojarro-1
1746,Gunnar Henderson,TCU,Big 12,11,2,12,6.0,0,1.1,0,0,,0,0.0,2,12,6.0,0,,gunnar-henderson-1
1747,Jalen Coit,North Carolina State,ACC,2,1,12,12.0,0,6.0,0,0,,0,0.0,1,12,12.0,0,,jalen-coit-1
1748,Jeremy Horton,Georgia Southern,Sun Belt,1,2,12,6.0,0,12.0,0,0,,0,0.0,2,12,6.0,0,,jeremy-horton-1
1749,Joe Ervin*,Kansas State,Big 12,10,1,12,12.0,0,1.2,64,322,5.0,2,32.2,65,334,5.1,2,,joe-ervin-1
1750,Jonathon Brooks,Texas,Big 12,5,1,12,12.0,0,2.4,21,143,6.8,1,28.6,22,155,7.0,1,,jonathon-brooks-1
1751,Marcus Major*,Oklahoma,Big 12,6,1,12,12.0,0,2.0,15,83,5.5,0,13.8,16,95,5.9,0,,marcus-major-1
1752,Master Teague*,Ohio State,Big Ten,8,2,12,6.0,0,1.5,67,355,5.3,4,44.4,69,367,5.3,4,,master-teague-1
1753,Maximilian Mang,Syracuse,ACC,12,1,12,12.0,0,1.0,0,0,,0,0.0,1,12,12.0,0,,maximilian-mang-1
1754,Money Parks*,Utah,Pac-12,12,1,12,12.0,1,1.0,0,0,,0,0.0,1,12,12.0,1,,money-parks-1
1755,Reggie Love III,Illinois,Big Ten,10,2,12,6.0,0,1.2,44,158,3.6,0,15.8,46,170,3.7,0,,reggie-love-iii-1
1756,Rico Powers*,South Carolina,SEC,2,2,12,6.0,0,6.0,0,0,,0,0.0,2,12,6.0,0,,rico-powers-1
1757,Todd Centeio,Colorado State,MWC,12,1,12,12.0,0,1.0,131,439,3.4,2,36.6,132,451,3.4,2,,todd-centeio-1
1758,Tucker Gregg*,Georgia State,Sun Belt,13,2,12,6.0,0,0.9,192,953,5.0,9,73.3,194,965,5.0,9,,tucker-gregg-1
1759,Tyler Roberts*,Coastal Carolina,Sun Belt,10,2,12,6.0,0,1.2,0,0,,0,0.0,2,12,6.0,0,,tyler-roberts-2
1760,Brandon Hayes,Southern Mississippi,CUSA,3,1,11,11.0,0,3.7,0,0,,0,0.0,1,11,11.0,0,,brandon-hayes-2
1761,Casey Filkins,Stanford,Pac-12,6,3,11,3.7,0,1.8,11,44,4.0,0,7.3,14,55,3.9,0,,casey-filkins-1
1762,Cooper Lutz,Syracuse,ACC,12,4,11,2.8,0,0.9,17,60,3.5,1,5.0,21,71,3.4,1,,cooper-lutz-1
1763,Derik LeCaptain*,Minnesota,Big Ten,13,1,11,11.0,0,0.8,3,31,10.3,1,2.4,4,42,10.5,1,,derik-lecaptain-1
1764,D.J. Johnson*,Oregon,Pac-12,11,1,11,11.0,0,1.0,0,0,,0,0.0,1,11,11.0,0,,dj-johnson-9
1765,DJ Smith*,Eastern Michigan,MAC,5,1,11,11.0,0,2.2,5,38,7.6,0,7.6,6,49,8.2,0,,dj-smith-2
1766,Dominick Blaylock*,Georgia,SEC,4,2,11,5.5,0,2.8,0,0,,0,0.0,2,11,5.5,0,,dominick-blaylock-1
1767,Harlan Dixon,Louisiana Tech,CUSA,9,3,11,3.7,0,1.2,25,112,4.5,0,12.4,28,123,4.4,0,,harlan-dixon-1
1768,Houston Heimuli,Stanford,Pac-12,10,1,11,11.0,0,1.1,0,0,,0,0.0,1,11,11.0,0,,houston-heimuli-1
1769,Jake Zilinskas*,Pitt,ACC,12,1,11,11.0,0,0.9,0,0,,0,0.0,1,11,11.0,0,,jake-zilinskas-1
1770,Jaxson Kincaide*,Western Michigan,MAC,13,3,11,3.7,0,0.8,84,473,5.6,5,36.4,87,484,5.6,5,,jaxson-kincaide-1
1771,Jermaine Terry II,California,Pac-12,9,1,11,11.0,0,1.2,0,0,,0,0.0,1,11,11.0,0,,jermaine-terry-1
1772,Jon-Luke Peaker*,Old Dominion,CUSA,7,2,11,5.5,0,1.6,33,184,5.6,1,26.3,35,195,5.6,1,,jon-luke-peaker-1
1773,Jordan Brown*,Fresno State,MWC,11,2,11,5.5,0,1.0,0,0,,0,0.0,2,11,5.5,0,,jordan-brown-2
1774,Josh Williams*,LSU,SEC,13,5,11,2.2,0,0.8,23,108,4.7,0,8.3,28,119,4.3,0,,josh-williams-10
1775,Kelvin Dean Jr.,Florida Atlantic,CUSA,11,1,11,11.0,0,1.0,21,131,6.2,2,11.9,22,142,6.5,2,,kelvin-dean-jr-1
1776,LD Brown*,Oklahoma State,Big 12,4,5,11,2.2,0,2.8,31,85,2.7,1,21.3,36,96,2.7,1,,ld-brown-2
1777,Malik Cooper,Temple,American,4,2,11,5.5,0,2.8,9,46,5.1,0,11.5,11,57,5.2,0,,malik-cooper-1
1778,Marcellus Moore*,Purdue,Big Ten,3,1,11,11.0,0,3.7,2,5,2.5,0,1.7,3,16,5.3,0,,marcellus-moore-1
1779,Quadraiz Wadley*,UTEP,CUSA,6,1,11,11.0,0,1.8,34,139,4.1,2,23.2,35,150,4.3,2,,quadraiz-wadley-1
1780,Simon Gonzalez,SMU,American,6,1,11,11.0,0,1.8,0,0,,0,0.0,1,11,11.0,0,,simon-gonzalez-1
1781,Stephen Gosnell*,North Carolina,ACC,10,2,11,5.5,0,1.1,0,0,,0,0.0,2,11,5.5,0,,stephen-gosnell-1
1782,Brandon Epton Jr.,SMU,American,8,1,10,10.0,0,1.3,32,94,2.9,3,11.8,33,104,3.2,3,,brandon-epton-jr-1
1783,Chris Elmore,Syracuse,ACC,4,1,10,10.0,0,2.5,0,0,,0,0.0,1,10,10.0,0,,chris-elmore-1
1784,Corey Kiner*,LSU,SEC,11,2,10,5.0,0,0.9,79,320,4.1,2,29.1,81,330,4.1,2,,corey-kiner-1
1785,Dalton Stroman*,Appalachian State,Sun Belt,1,1,10,10.0,0,10.0,0,0,,0,0.0,1,10,10.0,0,,dalton-stroman-1
1786,Dexter Carter Jr.,Georgia Southern,Sun Belt,4,1,10,10.0,0,2.5,1,3,3.0,0,0.8,2,13,6.5,0,,dexter-carter-jr-1
1787,Donny Marcus*,Ball State,MAC,9,3,10,3.3,0,1.1,17,40,2.4,0,4.4,20,50,2.5,0,,donny-marcus-1
1788,Jakyle Holmes,Louisiana-Monroe,Sun Belt,4,2,10,5.0,0,2.5,13,105,8.1,1,26.3,15,115,7.7,1,,jakyle-holmes-1
1789,Jalen White,Georgia Southern,Sun Belt,12,1,10,10.0,0,0.8,68,383,5.6,4,31.9,69,393,5.7,4,,jalen-white-1
1790,Joel Honigford*,Michigan,Big Ten,13,1,10,10.0,0,0.8,0,0,,0,0.0,1,10,10.0,0,,joel-honigford-1
1791,Kamuela Borden,Hawaii,MWC,12,1,10,10.0,0,0.8,0,0,,0,0.0,1,10,10.0,0,,kamuela-borden-1
1792,Kevin Bauman*,Notre Dame,Ind,5,1,10,10.0,0,2.0,0,0,,0,0.0,1,10,10.0,0,,kevin-bauman-1
1793,Len'Neth Whitehead*,Tennessee,SEC,8,1,10,10.0,0,1.3,32,207,6.5,2,25.9,33,217,6.6,2,,lenneth-whitehead-1
1794,Logan Carter*,Oklahoma State,Big 12,8,3,10,3.3,0,1.3,0,0,,0,0.0,3,10,3.3,0,,logan-carter-2
1795,Malcolm Davidson,Florida Atlantic,CUSA,10,2,10,5.0,0,1.0,62,274,4.4,1,27.4,64,284,4.4,1,,malcolm-davidson-1
1796,Pailate Makakona*,Utah State,MWC,11,1,10,10.0,0,0.9,42,101,2.4,0,9.2,43,111,2.6,0,,pailate-makakona-1
1797,Parker Eichenberger*,Houston,American,13,1,10,10.0,0,0.8,0,0,,0,0.0,1,10,10.0,0,,parker-eichenberger-1
